CODE_IRIS,INSEE_COM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,LIB_EPCI,A203,B101,B102,B201,B202,B203,C101,C102,C103,C104,C105,C201,C301,C302,C303,C304,C305,C701,C702,D101,D102,D103,D201,D401,D402,D403,F101,F102,F103,F104,F107,F109,F111,F112,F114,F117,F120,F121,F203,F303,F305,F307,F312,G102,G104
751052099,75105,Paris 5e Arrondissement,2099,Seine et Berges 3,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751062101,75106,Paris 6e Arrondissement,2101,Monnaie 1,H,Paris,6,0,3,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,7,2
751062102,75106,Paris 6e Arrondissement,2102,Monnaie 2,H,Paris,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2
751062103,75106,Paris 6e Arrondissement,2103,Monnaie 3,H,Paris,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8,2
751062199,75106,Paris 6e Arrondissement,2199,Seine et Berges 1,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751062201,75106,Paris 6e Arrondissement,2201,OdÇon 1,H,Paris,1,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
751062202,75106,Paris 6e Arrondissement,2202,OdÇon 2,H,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
751062203,75106,Paris 6e Arrondissement,2203,OdÇon 3,H,Paris,6,0,1,0,5,8,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,9,2
751062204,75106,Paris 6e Arrondissement,2204,OdÇon 4,H,Paris,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,17,3
751062205,75106,Paris 6e Arrondissement,2205,Jardin du Luxembourg,D,Paris,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
751062301,75106,Paris 6e Arrondissement,2301,Notre-Dame des Champs 1,H,Paris,2,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1
751062302,75106,Paris 6e Arrondissement,2302,Notre-Dame des Champs 2,H,Paris,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2
751062303,75106,Paris 6e Arrondissement,2303,Notre-Dame des Champs 3,H,Paris,1,0,0,1,0,2,1,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0
751062304,75106,Paris 6e Arrondissement,2304,Notre-Dame des Champs 4,H,Paris,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
751062305,75106,Paris 6e Arrondissement,2305,Notre-Dame des Champs 5,H,Paris,4,0,0,0,2,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,3,0,0,0,5,2
751062306,75106,Paris 6e Arrondissement,2306,Notre-Dame des Champs 6,H,Paris,4,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,1
751062307,75106,Paris 6e Arrondissement,2307,Notre-Dame des Champs 7,H,Paris,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
751062308,75106,Paris 6e Arrondissement,2308,Notre-Dame des Champs 8,H,Paris,4,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
751062309,75106,Paris 6e Arrondissement,2309,Notre-Dame des Champs 9,H,Paris,1,0,0,0,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
751062310,75106,Paris 6e Arrondissement,2310,Notre-Dame des Champs 10,H,Paris,4,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
751062311,75106,Paris 6e Arrondissement,2311,Notre-Dame des Champs 11,H,Paris,3,0,1,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
751062401,75106,Paris 6e Arrondissement,2401,Saint-Germain des PrÇs 1,H,Paris,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
751062402,75106,Paris 6e Arrondissement,2402,Saint-Germain des PrÇs 2,H,Paris,1,0,1,0,2,3,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,17,2
751062499,75106,Paris 6e Arrondissement,2499,Seine et Berges 2,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751072501,75107,Paris 7e Arrondissement,2501,Saint-Thomas d'Aquin 1,H,Paris,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751072502,75107,Paris 7e Arrondissement,2502,Saint-Thomas d'Aquin 2,H,Paris,3,0,1,2,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0
751072503,75107,Paris 7e Arrondissement,2503,Saint-Thomas d'Aquin 3,H,Paris,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
751072504,75107,Paris 7e Arrondissement,2504,Saint-Thomas d'Aquin 4,H,Paris,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
751072505,75107,Paris 7e Arrondissement,2505,Saint-Thomas d'Aquin 5,H,Paris,3,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
751072506,75107,Paris 7e Arrondissement,2506,Saint-Thomas d'Aquin 6,H,Paris,4,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
751072507,75107,Paris 7e Arrondissement,2507,Saint-Thomas d'Aquin 7,A,Paris,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751072508,75107,Paris 7e Arrondissement,2508,Saint-Thomas d'Aquin 8,A,Paris,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
751072599,75107,Paris 7e Arrondissement,2599,Seine et Berges 1,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751072601,75107,Paris 7e Arrondissement,2601,Invalides 1,H,Paris,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
751072602,75107,Paris 7e Arrondissement,2602,Invalides 2,H,Paris,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
751072603,75107,Paris 7e Arrondissement,2603,Invalides 3,H,Paris,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
751072604,75107,Paris 7e Arrondissement,2604,Invalides 4,H,Paris,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
751072605,75107,Paris 7e Arrondissement,2605,Invalides 5,A,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
751072606,75107,Paris 7e Arrondissement,2606,Invalides 6,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
751072699,75107,Paris 7e Arrondissement,2699,Seine et Berges 2,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751072701,75107,Paris 7e Arrondissement,2701,êcole Militaire 1,H,Paris,2,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
751072702,75107,Paris 7e Arrondissement,2702,êcole Militaire 2,H,Paris,1,0,0,2,2,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
751072703,75107,Paris 7e Arrondissement,2703,êcole Militaire 3,H,Paris,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
751072704,75107,Paris 7e Arrondissement,2704,êcole Militaire 4,H,Paris,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
751072705,75107,Paris 7e Arrondissement,2705,êcole Militaire 5,H,Paris,2,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
751072706,75107,Paris 7e Arrondissement,2706,êcole Militaire 6,H,Paris,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
751072707,75107,Paris 7e Arrondissement,2707,êcole Militaire 7,A,Paris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751072801,75107,Paris 7e Arrondissement,2801,Gros Caillou 1,H,Paris,1,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
751072802,75107,Paris 7e Arrondissement,2802,Gros Caillou 2,H,Paris,0,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
751072803,75107,Paris 7e Arrondissement,2803,Gros Caillou 3,H,Paris,3,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
751072804,75107,Paris 7e Arrondissement,2804,Gros Caillou 4,H,Paris,4,0,0,1,4,3,1,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,4
751072805,75107,Paris 7e Arrondissement,2805,Gros Caillou 5,H,Paris,1,0,2,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
751072806,75107,Paris 7e Arrondissement,2806,Gros Caillou 6,H,Paris,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
751072807,75107,Paris 7e Arrondissement,2807,Gros Caillou 7,H,Paris,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751072808,75107,Paris 7e Arrondissement,2808,Gros Caillou 8,H,Paris,6,0,0,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751072809,75107,Paris 7e Arrondissement,2809,Gros Caillou 9,H,Paris,1,0,2,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
751072810,75107,Paris 7e Arrondissement,2810,Gros Caillou 10,H,Paris,1,0,1,1,3,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1
751072811,75107,Paris 7e Arrondissement,2811,Gros Caillou 11,H,Paris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
751072812,75107,Paris 7e Arrondissement,2812,Champ de Mars,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
751072899,75107,Paris 7e Arrondissement,2899,Seine et Berges 3,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
751082901,75108,Paris 8e Arrondissement,2901,Champs êlysÇes 1,H,Paris,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1
751082902,75108,Paris 8e Arrondissement,2902,Champs êlysÇes 2,A,Paris,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
751082903,75108,Paris 8e Arrondissement,2903,Champs êlysÇes 3,A,Paris,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2
751082904,75108,Paris 8e Arrondissement,2904,Champs êlysÇes 4,A,Paris,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
751082905,75108,Paris 8e Arrondissement,2905,Champs êlysÇes 5,A,Paris,7,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
751082906,75108,Paris 8e Arrondissement,2906,Champs êlysÇes 6,A,Paris,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
751082907,75108,Paris 8e Arrondissement,2907,Concorde Jardin Champs êlysÇes,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
751082999,75108,Paris 8e Arrondissement,2999,Seine et Berges,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751083001,75108,Paris 8e Arrondissement,3001,Faubourg du Roule 1,H,Paris,12,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3
751083002,75108,Paris 8e Arrondissement,3002,Faubourg du Roule 2,H,Paris,8,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,3,1
751083003,75108,Paris 8e Arrondissement,3003,Faubourg du Roule 3,A,Paris,13,0,1,0,14,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,32
751083004,75108,Paris 8e Arrondissement,3004,Faubourg du Roule 4,A,Paris,7,0,2,1,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,4
751083005,75108,Paris 8e Arrondissement,3005,Faubourg du Roule 5,A,Paris,13,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,4
751083006,75108,Paris 8e Arrondissement,3006,Faubourg du Roule 6,A,Paris,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751083101,75108,Paris 8e Arrondissement,3101,Madeleine 1,A,Paris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,2,0
751083102,75108,Paris 8e Arrondissement,3102,Madeleine 2,A,Paris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
751083103,75108,Paris 8e Arrondissement,3103,Madeleine 3,A,Paris,8,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
751083104,75108,Paris 8e Arrondissement,3104,Madeleine 4,A,Paris,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2
751083105,75108,Paris 8e Arrondissement,3105,Madeleine 5,A,Paris,11,0,0,1,4,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
751083106,75108,Paris 8e Arrondissement,3106,Madeleine 6,A,Paris,7,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5
751083107,75108,Paris 8e Arrondissement,3107,Madeleine 7,A,Paris,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
751083108,75108,Paris 8e Arrondissement,3108,Madeleine 8,A,Paris,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
751083201,75108,Paris 8e Arrondissement,3201,Europe 1,H,Paris,2,0,2,0,4,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3
751083202,75108,Paris 8e Arrondissement,3202,Europe 2,H,Paris,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
751083203,75108,Paris 8e Arrondissement,3203,Europe 3,H,Paris,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
751083204,75108,Paris 8e Arrondissement,3204,Europe 4,H,Paris,1,0,0,1,1,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
751083205,75108,Paris 8e Arrondissement,3205,Europe 5,H,Paris,1,0,1,1,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3
751083206,75108,Paris 8e Arrondissement,3206,Europe 6,H,Paris,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
751083207,75108,Paris 8e Arrondissement,3207,Europe 7,H,Paris,5,0,1,0,4,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
751083208,75108,Paris 8e Arrondissement,3208,Europe 8,A,Paris,0,0,1,1,4,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
751083209,75108,Paris 8e Arrondissement,3209,Europe 9,A,Paris,12,0,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
751083210,75108,Paris 8e Arrondissement,3210,Europe 10,A,Paris,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
751093301,75109,Paris 9e Arrondissement,3301,Saint-Georges 1,H,Paris,0,0,1,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
751093302,75109,Paris 9e Arrondissement,3302,Saint-Georges 2,H,Paris,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
751093303,75109,Paris 9e Arrondissement,3303,Saint-Georges 3,H,Paris,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
751093304,75109,Paris 9e Arrondissement,3304,Saint-Georges 4,H,Paris,1,0,0,0,6,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2
751093305,75109,Paris 9e Arrondissement,3305,Saint-Georges 5,H,Paris,3,0,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
751093306,75109,Paris 9e Arrondissement,3306,Saint-Georges 6,H,Paris,2,0,0,2,6,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
751093307,75109,Paris 9e Arrondissement,3307,Saint-Georges 7,H,Paris,0,0,1,0,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1
751093308,75109,Paris 9e Arrondissement,3308,Saint-Georges 8,H,Paris,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
751093309,75109,Paris 9e Arrondissement,3309,Saint-Georges 9,H,Paris,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
751093310,75109,Paris 9e Arrondissement,3310,Saint-Georges 10,H,Paris,2,0,0,2,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
751093311,75109,Paris 9e Arrondissement,3311,Saint-Georges 11,A,Paris,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,7,1
751093401,75109,Paris 9e Arrondissement,3401,ChaussÇe d'Antin 1,A,Paris,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1
751093402,75109,Paris 9e Arrondissement,3402,ChaussÇe d'Antin 2,A,Paris,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751093403,75109,Paris 9e Arrondissement,3403,ChaussÇe d'Antin 3,A,Paris,10,0,2,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,4
