"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P13_POP","P13_POP0024_CALC","P13_POP1824","P13_POP65P","P13_POP0014","P13_POP1529","P13_POP3044","P13_POP4559","P13_POP6074","P13_POP75P"
"751093306","75109","75","Paris 9e Arrondissement","Saint-Georges 6","750491","7510933","H","00","1",2340,615,217,364,330,502,580,403,357,166
"751093408","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 8","750481","7510934","A","00","3",824,286,165,63,103,329,176,131,57,28
"751093310","75109","75","Paris 9e Arrondissement","Saint-Georges 10","750431","7510933","H","00","1",1625,370,143,227,203,358,399,318,247,100
"751093307","75109","75","Paris 9e Arrondissement","Saint-Georges 7","750501","7510933","H","00","1",3098,881,326,426,475,736,775,538,375,198
"751093608","75109","75","Paris 9e Arrondissement","Rochechouart 8","750441","7510936","H","00","1",2490,651,206,345,366,535,683,469,272,165
"751093308","75109","75","Paris 9e Arrondissement","Saint-Georges 8","750501","7510933","H","00","1",1907,495,184,216,264,433,517,393,199,102
"751093302","75109","75","Paris 9e Arrondissement","Saint-Georges 2","750431","7510933","H","00","1",1742,489,165,242,274,431,396,309,239,94
"751093305","75109","75","Paris 9e Arrondissement","Saint-Georges 5","750491","7510933","H","00","1",2088,636,303,279,253,628,412,389,265,141
"751093407","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 7","750481","7510934","A","00","3",707,177,58,95,104,159,182,131,72,58
"751093607","75109","75","Paris 9e Arrondissement","Rochechouart 7","750461","7510936","H","00","1",2416,732,218,219,444,531,677,431,229,105
"751093406","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 6","750481","7510934","A","00","3",83,26,6,10,20,6,27,13,14,3
"751093610","75109","75","Paris 9e Arrondissement","Rochechouart 10","750461","7510936","H","00","1",2359,528,142,228,338,516,728,449,242,86
"751093606","75109","75","Paris 9e Arrondissement","Rochechouart 6","750461","7510936","H","00","1",2510,793,213,346,480,517,590,488,266,170
"751093301","75109","75","Paris 9e Arrondissement","Saint-Georges 1","750431","7510933","H","00","1",1681,448,131,228,264,345,446,265,261,100
"751093602","75109","75","Paris 9e Arrondissement","Rochechouart 2","750451","7510936","H","00","1",2634,655,359,277,255,818,769,382,290,120
"751093303","75109","75","Paris 9e Arrondissement","Saint-Georges 3","750501","7510933","H","00","2",2084,620,244,272,318,509,479,360,313,104
"751093501","75109","75","Paris 9e Arrondissement","Faubourg Montmartre 1","750471","7510935","H","00","1",2970,834,316,296,456,757,809,504,315,129
"751093405","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 5","750481","7510934","A","00","3",559,139,51,53,77,178,171,61,43,29
"751093311","75109","75","Paris 9e Arrondissement","Saint-Georges 11","750491","7510933","A","00","3",725,241,132,53,103,273,203,74,50,23
"751093603","75109","75","Paris 9e Arrondissement","Rochechouart 3","750451","7510936","H","00","1",1728,437,194,189,204,489,445,323,181,86
"751093304","75109","75","Paris 9e Arrondissement","Saint-Georges 4","750491","7510933","H","00","2",2302,616,248,412,283,527,472,448,357,214
"751093609","75109","75","Paris 9e Arrondissement","Rochechouart 9","750441","7510936","H","00","1",1995,431,108,271,288,347,686,306,252,116
"751093404","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 4","750481","7510934","A","00","3",0,0,0,0,0,0,0,0,0,0
"751093401","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 1","750481","7510934","A","00","3",161,35,8,18,20,32,61,24,16,8
"751093604","75109","75","Paris 9e Arrondissement","Rochechouart 4","750451","7510936","H","00","1",2155,526,170,343,288,456,562,409,242,198
"751093605","75109","75","Paris 9e Arrondissement","Rochechouart 5","750441","7510936","H","00","1",2326,607,218,296,358,550,659,389,226,145
"751093503","75109","75","Paris 9e Arrondissement","Faubourg Montmartre 3","750471","7510935","H","00","1",3888,990,297,382,599,812,1226,702,372,176
"751093504","75109","75","Paris 9e Arrondissement","Faubourg Montmartre 4","750481","7510935","A","00","2",1700,489,166,205,277,392,412,340,184,96
"751093402","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 2","750481","7510934","A","00","3",15,2,1,0,1,3,5,3,3,0
"751093403","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 3","750481","7510934","A","00","2",1254,351,157,159,176,296,346,234,144,58
"751093601","75109","75","Paris 9e Arrondissement","Rochechouart 1","750461","7510936","H","00","1",2268,629,235,259,336,578,530,413,269,142
"751093502","75109","75","Paris 9e Arrondissement","Faubourg Montmartre 2","750471","7510935","H","00","1",1876,515,249,223,229,500,534,307,218,88
"751103908","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 8","750591","7511039","H","00","1",3323,786,307,491,413,778,817,589,530,195
"751103907","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 7","750601","7511039","H","00","1",1962,473,217,180,225,505,551,410,211,59
"751103703","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 3","750631","7511037","H","00","1",2600,657,208,206,414,543,803,502,217,122
"751103803","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 3","750611","7511038","H","00","1",2996,689,251,314,403,678,869,615,306,126
"751104009","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 9","750541","7511040","H","00","1",2138,561,290,211,245,656,658,318,153,109
"751103804","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 4","750611","7511038","H","00","1",3244,853,278,270,501,752,955,645,286,104
"751103802","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 2","750611","7511038","H","00","1",1826,449,166,123,231,439,549,416,137,53
"751103701","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 1","750531","7511037","H","00","1",2034,446,183,264,236,497,647,302,229,123
"751103906","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 6","750601","7511039","H","00","1",2828,812,188,261,521,603,788,536,264,115
"751104008","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 8","750541","7511040","H","00","1",3597,1069,441,526,494,978,842,573,440,270
"751103702","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 2","750531","7511037","H","00","1",2341,754,216,216,467,579,709,302,181,103
"751103712","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 12","750521","7511037","A","00","3",543,188,59,42,114,108,151,101,39,31
"751103801","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 1","750621","7511038","H","00","1",2276,657,213,194,405,540,725,334,200,72
"751103708","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 8","750521","7511037","H","00","1",1843,485,141,203,326,354,632,235,218,77
"751103709","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 9","750531","7511037","H","00","1",2458,772,287,163,421,656,764,377,147,94
"751103710","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 10","750631","7511037","A","00","3",0,0,0,0,0,0,0,0,0,0
"751104010","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 10","750551","7511040","H","00","1",1779,453,166,332,242,346,362,378,300,151
"751104007","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 7","750551","7511040","H","00","1",3589,1010,284,514,638,701,896,673,417,264
"751103905","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 5","750601","7511039","H","00","2",1809,382,152,191,206,442,540,381,137,103
"751103704","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 4","750631","7511037","H","00","2",2880,795,240,349,477,599,723,569,371,141
"751103711","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 11","750511","7511037","A","00","3",170,74,7,0,63,18,48,37,4,0
"751103707","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 7","750521","7511037","H","00","1",3118,1035,261,375,662,647,712,596,280,222
"751104012","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 12","750551","7511040","A","00","3",268,45,16,24,17,68,117,36,19,12
"751104004","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 4","750571","7511040","H","00","1",1606,370,146,148,211,391,526,250,169,59
"751103706","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 6","750511","7511037","H","00","2",2765,784,264,349,448,587,767,500,304,159
"751104006","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 6","750561","7511040","H","00","1",2849,716,248,299,441,673,882,418,291,145
"751104003","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 3","750571","7511040","H","00","1",2558,522,210,332,277,602,817,404,322,135
"751104011","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 11","750541","7511040","H","00","2",2378,730,213,247,461,493,735,331,230,127
"751104005","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 5","750561","7511040","H","00","1",1965,540,227,98,273,528,661,326,143,33
"751103705","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 5","750511","7511037","H","00","1",2584,766,267,311,422,572,648,525,282,135
"751103904","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 4","750581","7511039","H","00","2",2411,560,140,311,360,536,599,480,299,138
"751103806","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 6","750621","7511038","H","00","1",3722,1057,331,331,603,841,997,707,449,126
"751103901","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 1","750581","7511039","H","00","1",1801,420,177,228,237,393,551,269,262,88
"751103902","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 2","750581","7511039","H","00","1",2728,870,256,253,558,546,738,550,243,94
"751104088","75110","75","Paris 10e Arrondissement","Canal St-Martin","750541","7511040","D","00","3",0,0,0,0,0,0,0,0,0,0
"751103805","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 5","750621","7511038","H","00","1",2542,762,261,220,446,720,728,339,213,97
"751103988","75110","75","Paris 10e Arrondissement","Canal St-Martin","750591","7511039","D","00","3",0,0,0,0,0,0,0,0,0,0
"751104001","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 1","750571","7511040","H","00","1",2586,756,287,243,438,628,752,424,255,88
"751103903","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 3","750581","7511039","H","00","1",2082,674,238,140,390,481,533,464,145,69
"751103910","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 10","750591","7511039","H","00","1",2637,716,329,384,365,695,759,334,271,213
"751103909","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 9","750591","7511039","H","00","1",2341,642,222,178,362,600,656,426,246,51
"751104002","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 2","750561","7511040","H","00","2",3320,1081,382,208,573,850,812,646,357,82
"751114402","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 2","750811","7511144","H","00","1",2328,520,249,375,237,612,617,363,266,233
"751114110","75111","75","Paris 11e Arrondissement","Folie Mericourt 10","750651","7511141","H","00","2",1694,417,171,175,217,412,559,261,197,48
"751114319","75111","75","Paris 11e Arrondissement","Roquette 19","750731","7511143","H","00","1",1637,394,190,293,163,426,372,288,261,127
"751114320","75111","75","Paris 11e Arrondissement","Roquette 20","750731","7511143","H","00","2",2258,599,283,225,266,647,636,350,261,97
"751114403","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 3","750821","7511144","H","00","1",2209,617,412,204,184,847,593,261,212,112
"751114109","75111","75","Paris 11e Arrondissement","Folie Mericourt 9","750661","7511141","H","00","1",3233,802,367,273,396,878,958,563,341,97
"751114210","75111","75","Paris 11e Arrondissement","Saint-Ambroise 10","750701","7511142","H","00","1",2742,628,321,327,274,756,779,450,343,139
"751114413","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 13","750821","7511144","H","00","1",2449,504,188,302,268,559,780,414,267,160
"751114211","75111","75","Paris 11e Arrondissement","Saint-Ambroise 11","750701","7511142","H","00","1",2185,488,192,340,261,449,653,380,282,159
"751114107","75111","75","Paris 11e Arrondissement","Folie Mericourt 7","750681","7511141","H","00","1",2582,516,273,293,213,801,739,405,282,142
"751114404","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 4","750831","7511144","H","00","1",2823,767,264,379,436,637,722,462,392,173
"751114318","75111","75","Paris 11e Arrondissement","Roquette 18","750741","7511143","H","00","1",2229,484,279,243,188,693,708,294,217,129
"751114321","75111","75","Paris 11e Arrondissement","Roquette 21","750731","7511143","H","00","2",2170,576,182,197,327,508,577,442,254,62
"751114207","75111","75","Paris 11e Arrondissement","Saint-Ambroise 7","750691","7511142","H","00","2",2191,466,193,482,243,394,514,409,395,235
"751114108","75111","75","Paris 11e Arrondissement","Folie Mericourt 8","750671","7511141","H","00","1",2639,715,260,288,389,692,717,492,194,154
"751114111","75111","75","Paris 11e Arrondissement","Folie Mericourt 11","750651","7511141","H","00","2",1482,479,258,192,164,442,330,272,183,92
"751114208","75111","75","Paris 11e Arrondissement","Saint-Ambroise 8","750691","7511142","H","00","1",2176,463,152,440,262,418,487,373,387,249
"751114315","75111","75","Paris 11e Arrondissement","Roquette 15","750751","7511143","H","00","2",1995,477,189,191,239,539,453,460,219,83
"751114401","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 1","750811","7511144","H","00","2",1845,471,210,301,224,493,445,297,223,163
"751114317","75111","75","Paris 11e Arrondissement","Roquette 17","750741","7511143","H","00","1",2523,659,244,318,350,630,663,440,315,126
"751114209","75111","75","Paris 11e Arrondissement","Saint-Ambroise 9","750691","7511142","H","00","1",2759,726,280,411,384,653,700,453,384,185
"751114306","75111","75","Paris 11e Arrondissement","Roquette 6","750781","7511143","H","00","1",3257,783,316,379,407,761,1059,504,383,143
"751114316","75111","75","Paris 11e Arrondissement","Roquette 16","750741","7511143","H","00","2",2688,668,277,287,329,703,743,447,332,134
"751114206","75111","75","Paris 11e Arrondissement","Saint-Ambroise 6","750711","7511142","H","00","1",3098,788,370,442,338,879,724,521,435,201
"751114307","75111","75","Paris 11e Arrondissement","Roquette 7","750771","7511143","H","00","2",2739,762,319,441,354,716,516,532,410,211
"751114112","75111","75","Paris 11e Arrondissement","Folie Mericourt 12","750641","7511141","H","00","2",1888,528,222,246,273,441,387,428,262,97
"751114412","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 12","750801","7511144","H","00","1",3574,818,311,670,439,737,906,586,549,357
"751114312","75111","75","Paris 11e Arrondissement","Roquette 12","750751","7511143","H","00","1",1953,439,213,272,178,544,456,372,264,139
"751114313","75111","75","Paris 11e Arrondissement","Roquette 13","750751","7511143","H","00","1",2100,403,151,335,218,474,560,380,281,187
"751114314","75111","75","Paris 11e Arrondissement","Roquette 14","750761","7511143","H","00","1",2724,780,271,227,412,680,717,600,221,94
"751114302","75111","75","Paris 11e Arrondissement","Roquette 2","750791","7511143","H","00","1",4068,998,475,549,450,1115,1170,612,467,253
"751114303","75111","75","Paris 11e Arrondissement","Roquette 3","750791","7511143","H","00","1",2003,522,152,233,298,367,561,431,231,114
"751114304","75111","75","Paris 11e Arrondissement","Roquette 4","750781","7511143","H","00","1",2128,550,259,329,235,645,481,317,282,168
"751114305","75111","75","Paris 11e Arrondissement","Roquette 5","750781","7511143","H","00","1",3414,858,436,413,344,1044,985,470,393,177
"751114411","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 11","750801","7511144","H","00","2",4861,1482,498,499,798,1033,1240,1067,510,212
"751114205","75111","75","Paris 11e Arrondissement","Saint-Ambroise 5","750711","7511142","H","00","1",1836,443,192,258,210,461,504,282,272,107
"751114311","75111","75","Paris 11e Arrondissement","Roquette 11","750761","7511143","H","00","2",1834,503,295,158,178,727,437,243,172,78
"751114101","75111","75","Paris 11e Arrondissement","Folie Mericourt 1","750651","7511141","H","00","1",3230,888,387,497,409,787,666,695,444,229
"751114308","75111","75","Paris 11e Arrondissement","Roquette 8","750771","7511143","H","00","2",1972,457,143,277,271,416,464,397,323,100
"751114309","75111","75","Paris 11e Arrondissement","Roquette 9","750771","7511143","H","00","2",1564,241,107,371,118,309,424,226,267,221
"751114104","75111","75","Paris 11e Arrondissement","Folie Mericourt 4","750671","7511141","H","00","1",1760,396,155,189,209,431,553,284,176,108
"751114105","75111","75","Paris 11e Arrondissement","Folie Mericourt 5","750681","7511141","H","00","1",1914,495,205,236,255,470,497,361,237,95
"751114102","75111","75","Paris 11e Arrondissement","Folie Mericourt 2","750661","7511141","H","00","1",2561,666,296,160,334,773,802,382,214,56
"751114103","75111","75","Paris 11e Arrondissement","Folie Mericourt 3","750661","7511141","H","00","1",1771,431,202,183,172,523,495,284,217,80
"751114407","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 7","750821","7511144","H","00","1",2060,494,197,251,265,532,548,383,226,107
"751114113","75111","75","Paris 11e Arrondissement","Folie Mericourt 13","750641","7511141","H","00","2",1533,360,107,208,225,330,432,254,212,81
"751114106","75111","75","Paris 11e Arrondissement","Folie Mericourt 6","750681","7511141","H","00","1",2661,690,281,302,365,705,665,497,300,130
"751114204","75111","75","Paris 11e Arrondissement","Saint-Ambroise 4","750711","7511142","H","00","1",2602,534,301,310,201,826,803,337,272,163
"751114214","75111","75","Paris 11e Arrondissement","Saint-Ambroise 14","750721","7511142","H","00","2",1888,446,209,190,215,518,564,298,193,101
"751114408","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 8","750821","7511144","H","00","1",3531,767,274,566,418,809,921,608,464,311
"751114405","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 5","750831","7511144","H","00","1",2085,562,201,348,305,521,482,315,269,192
"751114406","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 6","750831","7511144","H","00","1",3009,786,331,377,386,801,822,484,342,174
"751114203","75111","75","Paris 11e Arrondissement","Saint-Ambroise 3","750721","7511142","H","00","1",2861,700,296,362,338,683,806,545,345,144
