"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","C13_POP15P_CS7_tx","P13_ACT1564_tx","P13_CHOM1564_tx","P13_ETUD1564_tx","P13_ACT1524_tx","P13_CHOM1524_tx","P13_SAL15P_CDD_tx","P13_SAL15P_INTERIM_tx"
"751083201","75108","75","Paris 8e Arrondissement","Europe 1","750371","7510832","H","00","2",12.2,79,7,13.5,32.5,16.3,18.6,0.3
"751082907","75108","75","Paris 8e Arrondissement","Concorde Jar Chps Elysees","750401","7510829","D","00","3",0,100,0,0,0,0,0,0
"751083104","75108","75","Paris 8e Arrondissement","Madeleine 4","750391","7510831","A","00","3",9.4,78.2,12.1,16.2,31.7,21.1,13.2,0.7
"751083202","75108","75","Paris 8e Arrondissement","Europe 2","750421","7510832","H","00","1",14.6,76,8.8,15.5,34.1,11.2,10.2,0.1
"751083108","75108","75","Paris 8e Arrondissement","Madeleine 8","750391","7510831","A","00","3",10.5,81.2,6.1,10.2,43.9,0,7.9,0
"751083203","75108","75","Paris 8e Arrondissement","Europe 3","750421","7510832","H","00","1",12.3,73.2,7.2,15.1,31,20.5,7.3,0
"751083209","75108","75","Paris 8e Arrondissement","Europe 9","750421","7510832","A","00","3",19.4,79.9,9.5,9.6,43.1,18.6,11.8,0.6
"751083105","75108","75","Paris 8e Arrondissement","Madeleine 5","750391","7510831","A","00","2",20.2,76.8,8.6,13.4,38.8,8.8,8.1,1.4
"751083106","75108","75","Paris 8e Arrondissement","Madeleine 6","750391","7510831","A","00","2",17.4,76,8.4,16,22.1,28.1,10.6,0.8
"751083107","75108","75","Paris 8e Arrondissement","Madeleine 7","750391","7510831","A","00","3",21.8,83.9,8.7,9.6,37.1,0,16.1,0
"751082906","75108","75","Paris 8e Arrondissement","Champs Elysees 6","750401","7510829","A","00","3",0,0,0,0,0,0,0,0
"751083204","75108","75","Paris 8e Arrondissement","Europe 4","750371","7510832","H","00","1",17,71.6,7,17.3,29,18,11.4,0.1
"751083207","75108","75","Paris 8e Arrondissement","Europe 7","750381","7510832","H","00","2",16.6,76.3,8.7,15.8,32.4,18.3,9.6,0.2
"751083208","75108","75","Paris 8e Arrondissement","Europe 8","750381","7510832","A","00","3",9.7,77.3,7.7,13.4,31.7,26.9,12.1,0
"751082901","75108","75","Paris 8e Arrondissement","Champs Elysees 1","750401","7510829","H","00","2",17.5,71,7.8,19.3,27.8,7.5,8.1,0
"751083210","75108","75","Paris 8e Arrondissement","Europe 10","750421","7510832","A","00","3",13.1,69.3,8.4,20.1,23.5,7.5,7.9,2.2
"751082904","75108","75","Paris 8e Arrondissement","Champs Elysees 4","750401","7510829","A","00","3",19.1,75.2,11.2,12.8,31.9,46.7,5.4,0
"751082905","75108","75","Paris 8e Arrondissement","Champs Elysees 5","750401","7510829","A","00","3",19,68.4,4.9,14.5,21.5,23.5,9.9,0
"751082902","75108","75","Paris 8e Arrondissement","Champs Elysees 2","750401","7510829","A","00","2",18.7,66.9,9.8,22.9,20.8,16.7,6.9,0
"751082903","75108","75","Paris 8e Arrondissement","Champs Elysees 3","750401","7510829","A","00","3",25.7,71.9,7.7,11.5,7.5,60,10,0
"751083006","75108","75","Paris 8e Arrondissement","Faubourg du Roule 6","750411","7510830","A","00","3",10.9,78.1,12.9,10.6,63.9,11.3,9.3,0
"751083101","75108","75","Paris 8e Arrondissement","Madeleine 1","750391","7510831","A","00","3",3,91.5,6.5,4.3,44.4,0,5.6,0
"751083102","75108","75","Paris 8e Arrondissement","Madeleine 2","750391","7510831","A","00","3",17.6,67.6,4.1,17.9,18.8,8.3,6.3,0
"751083103","75108","75","Paris 8e Arrondissement","Madeleine 3","750391","7510831","A","00","3",11,73.9,9.7,15.6,25.1,18.8,8.1,0.6
"751083205","75108","75","Paris 8e Arrondissement","Europe 5","750371","7510832","H","00","1",16.2,69.7,7.1,22.2,24.3,20.1,6.7,1.5
"751083206","75108","75","Paris 8e Arrondissement","Europe 6","750381","7510832","H","00","1",17.9,74.4,8.3,17.6,24,14.3,6.6,0.4
"751093409","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 9","750481","7510934","A","00","3",2.6,81.3,9.3,12.2,41.8,31.7,11.3,1
"751093309","75109","75","Paris 9e Arrondissement","Saint-Georges 9","750431","7510933","H","00","2",15.3,81.1,13.3,11.7,39.7,35.5,15.4,2
"751093306","75109","75","Paris 9e Arrondissement","Saint-Georges 6","750491","7510933","H","00","1",18.1,77.9,10,13.6,27.5,21.8,11.5,1.1
"751093408","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 8","750481","7510934","A","00","3",6.8,85.1,10.7,11.2,60.1,11.8,14.7,0.7
"751093310","75109","75","Paris 9e Arrondissement","Saint-Georges 10","750431","7510933","H","00","1",17.8,85.6,8.9,6.9,55.7,8.6,11.8,0
"751093307","75109","75","Paris 9e Arrondissement","Saint-Georges 7","750501","7510933","H","00","1",15,84.1,10.7,11,43.3,23.9,11.9,0.5
"751093608","75109","75","Paris 9e Arrondissement","Rochechouart 8","750441","7510936","H","00","1",14.6,82.9,8.9,11.7,33.8,22.9,14.3,0
"751093308","75109","75","Paris 9e Arrondissement","Saint-Georges 8","750501","7510933","H","00","1",13.1,81.9,11.9,10.2,37.2,16.3,16,1.6
"751093302","75109","75","Paris 9e Arrondissement","Saint-Georges 2","750431","7510933","H","00","1",16.7,82.6,6.7,11.2,39.5,11.8,9.7,0.7
"751093305","75109","75","Paris 9e Arrondissement","Saint-Georges 5","750491","7510933","H","00","1",13.5,76.6,9.2,16.2,37.1,2.8,10.6,0.1
"751093407","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 7","750481","7510934","A","00","3",12.9,85.2,8.8,10.4,30.1,4.5,13.7,2.3
"751093607","75109","75","Paris 9e Arrondissement","Rochechouart 7","750461","7510936","H","00","1",12.5,79.9,8.1,12.4,30.8,19.1,11.2,1.9
"751093406","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 6","750481","7510934","A","00","3",19,90.6,8.3,0,100,0,0,0
"751093610","75109","75","Paris 9e Arrondissement","Rochechouart 10","750461","7510936","H","00","1",11.6,84.5,13.7,7.8,33.7,6.2,12.9,1
"751093606","75109","75","Paris 9e Arrondissement","Rochechouart 6","750461","7510936","H","00","1",17.2,79.4,7,14.7,23,25,10.6,0.3
"751093301","75109","75","Paris 9e Arrondissement","Saint-Georges 1","750431","7510933","H","00","1",16.6,82.7,11.3,8.5,47,26.7,13.6,0
"751093602","75109","75","Paris 9e Arrondissement","Rochechouart 2","750451","7510936","H","00","1",12.5,85.1,12.2,8.4,53.2,17.4,14.8,0.4
"751093303","75109","75","Paris 9e Arrondissement","Saint-Georges 3","750501","7510933","H","00","2",16.3,78.7,10.5,12.4,38.7,16.2,8.8,0.6
"751093501","75109","75","Paris 9e Arrondissement","Faubourg Montmartre 1","750471","7510935","H","00","1",12.4,82.2,10.4,10.4,42.1,25.2,9.4,0.5
"751093405","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 5","750481","7510934","A","00","3",11.8,83,8.4,9.1,46.8,10.3,6.5,0
"751093311","75109","75","Paris 9e Arrondissement","Saint-Georges 11","750491","7510933","A","00","3",9,82.8,11.3,10.9,52.9,24.7,7.7,1.9
"751093603","75109","75","Paris 9e Arrondissement","Rochechouart 3","750451","7510936","H","00","1",13.4,82.2,13.4,11.2,44.9,24.8,13.8,1.3
"751093304","75109","75","Paris 9e Arrondissement","Saint-Georges 4","750491","7510933","H","00","2",19.9,74.7,11.4,15.7,29.3,30.6,11.2,0.5
"751093609","75109","75","Paris 9e Arrondissement","Rochechouart 9","750441","7510936","H","00","1",17.1,84.7,8.8,6.1,39.6,24.6,9.8,0.7
"751093404","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 4","750481","7510934","A","00","3",0,0,0,0,0,0,0,0
"751093401","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 1","750481","7510934","A","00","3",12.8,90.2,8.1,5.7,73.3,27.3,11,0
"751093604","75109","75","Paris 9e Arrondissement","Rochechouart 4","750451","7510936","H","00","1",19,83.9,7.9,10.4,39.9,8.4,12.7,0.3
"751093605","75109","75","Paris 9e Arrondissement","Rochechouart 5","750441","7510936","H","00","1",15.6,83.9,8.4,8.8,40.7,12.9,8.6,0.9
"751093503","75109","75","Paris 9e Arrondissement","Faubourg Montmartre 3","750471","7510935","H","00","1",11.9,85.1,8.2,8.6,42.5,5.4,11.4,0.9
"751093504","75109","75","Paris 9e Arrondissement","Faubourg Montmartre 4","750481","7510935","A","00","2",13.6,81.2,7.8,11.3,37.7,12.5,10.3,0.4
"751093402","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 2","750481","7510934","A","00","3",7.1,78.6,18.2,14.3,0,0,0,0
"751093403","75109","75","Paris 9e Arrondissement","Chaussee d'Antin 3","750481","7510934","A","00","2",13,82.8,9.4,11.2,51.7,19.8,4.9,0.4
"751093601","75109","75","Paris 9e Arrondissement","Rochechouart 1","750461","7510936","H","00","1",15.4,79.7,11.2,11.7,35.8,21.9,13.3,0.2
"751093502","75109","75","Paris 9e Arrondissement","Faubourg Montmartre 2","750471","7510935","H","00","1",12.5,80.5,15,11.9,45.5,16.9,10,0.7
"751103908","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 8","750591","7511039","H","00","1",17.3,82,12.2,10.4,39.1,21.9,14,1.8
"751103907","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 7","750601","7511039","H","00","1",11.7,83.4,14.6,8.3,54,11.9,15.1,0.9
"751103703","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 3","750631","7511037","H","00","1",10.5,85.2,10.4,7.4,43.8,7.5,11.3,0
"751103803","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 3","750611","7511038","H","00","1",12,85.7,12.1,7.4,50,16.8,16.9,0.8
"751104009","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 9","750541","7511040","H","00","1",10.5,85.8,13.2,10.6,47.8,16.6,16.7,1.6
"751103804","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 4","750611","7511038","H","00","1",9.5,83.9,12.3,8.9,36.9,13.1,13.1,0.7
"751103802","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 2","750611","7511038","H","00","1",8.3,84.2,13.2,8.8,40.8,3.4,13.9,1.1
"751103701","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 1","750531","7511037","H","00","1",15.2,84.6,11.6,8.6,44.1,16.1,16.7,1.3
"751103906","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 6","750601","7511039","H","00","1",12.4,77,9.4,11.4,24,20,13.9,0.9
"751104008","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 8","750541","7511040","H","00","1",19,74.9,14.8,14.7,30.8,27.7,9.5,1.1
"751103702","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 2","750531","7511037","H","00","1",12.2,81.8,13.5,11.7,33.7,23.7,16.4,0.9
"751103712","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 12","750521","7511037","A","00","3",12.6,73.9,9.1,16.3,25.7,0,10.5,0
"751103801","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 1","750621","7511038","H","00","1",10.5,82.8,11.5,7.9,45.2,19.3,15.3,1.8
"751103708","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 8","750521","7511037","H","00","1",15.1,87.7,10.7,5.4,57,17.8,12.9,0.3
"751103709","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 9","750531","7511037","H","00","1",8.9,81.1,13,9.7,50.4,9,15.5,1.1
"751103710","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 10","750631","7511037","A","00","3",0,0,0,0,0,0,0,0
"751104010","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 10","750551","7511040","H","00","1",23.4,77.2,20.1,10.4,38.4,30.9,11.1,1.5
"751104007","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 7","750551","7511040","H","00","1",17.7,78.8,14.4,10.2,37.4,41,14.7,0.4
"751103905","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 5","750601","7511039","H","00","2",12.5,86.7,12.3,7.4,53.4,16,14.9,0
"751103704","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 4","750631","7511037","H","00","2",13.3,81.4,9.7,11.6,35.2,18.8,16.1,0.8
"751103711","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 11","750511","7511037","A","00","3",0,89.7,7.3,10.3,0,0,0,0
"751103707","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 7","750521","7511037","H","00","1",14.6,81.7,13.1,10.2,45,21.4,15.9,1.9
"751104012","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 12","750551","7511040","A","00","3",9.9,86.8,20.2,6.1,51.7,0,7.6,0
"751104004","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 4","750571","7511040","H","00","1",11.5,85.4,13.5,6.7,59.7,23.2,18.5,0.5
"751103706","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 6","750511","7511037","H","00","2",16.4,82.7,10.6,10.9,38.7,10,13.9,0.6
"751104006","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 6","750561","7511040","H","00","1",12.5,79.5,15.2,7.6,49.1,22.2,14.6,1.2
"751104003","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 3","750571","7511040","H","00","1",14.7,86.6,10.2,5.7,58.4,12.6,17.3,1.2
"751104011","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 11","750541","7511040","H","00","2",14,81,11.9,10.4,36.4,27.6,17.3,0.5
"751104005","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 5","750561","7511040","H","00","1",8.2,77.7,12.9,7.8,57.3,13.7,24.5,2.1
"751103705","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 5","750511","7511037","H","00","1",14.7,81.5,12.1,11.1,40.9,16.3,12.8,0.3
"751103904","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 4","750581","7511039","H","00","2",15.4,83.9,14.2,7.5,36,34.7,12.4,0.3
"751103806","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 6","750621","7511038","H","00","1",11.9,78.1,10.7,11.9,35.2,18.1,12.5,0.7
"751103901","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 1","750581","7511039","H","00","1",15.9,82.6,8,8.5,43.7,18.8,14.7,0.1
"751103902","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 2","750581","7511039","H","00","1",11.7,81.5,10.9,11.6,33.3,17.3,9.1,0.6
"751104088","75110","75","Paris 10e Arrondissement","Canal St-Martin","750541","7511040","D","00","3",0,0,0,0,0,0,0,0
"751103805","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 5","750621","7511038","H","00","1",10.6,86,10.3,8.8,48.4,11.8,15.8,1.7
"751103988","75110","75","Paris 10e Arrondissement","Canal St-Martin","750591","7511039","D","00","3",0,0,0,0,0,0,0,0
"751104001","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 1","750571","7511040","H","00","1",13,79.8,12.7,7.7,56.2,18,22.3,0.6
"751103903","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 3","750581","7511039","H","00","1",9.7,80.6,10.1,12.7,36.4,20.4,10,0.3
"751103910","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 10","750591","7511039","H","00","1",16.4,76.8,16.1,12.6,42.2,10.1,15.1,1.3
"751103909","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 9","750591","7511039","H","00","1",11.1,80.6,11.4,8.9,50.2,18.4,15.5,1.7
"751104002","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 2","750561","7511040","H","00","2",11.1,75.6,16.5,11.9,40.8,33.3,16.8,1.4
"751114402","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 2","750811","7511144","H","00","1",20.4,81.6,8.1,9.5,46.6,13.6,13,0.8
"751114110","75111","75","Paris 11e Arrondissement","Folie Mericourt 10","750651","7511141","H","00","2",13.9,81.7,19.5,8.4,48.5,26.8,13.8,0.8
"751114319","75111","75","Paris 11e Arrondissement","Roquette 19","750731","7511143","H","00","1",22.2,79.5,13.2,9.9,49.4,15.8,11.7,0.5
"751114320","75111","75","Paris 11e Arrondissement","Roquette 20","750731","7511143","H","00","2",14.8,79.9,7.9,12.1,41.1,7.3,11.6,0.6
"751114403","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 3","750821","7511144","H","00","1",10.1,80.6,10,13.4,49.2,21.1,15.9,0.2
"751114109","75111","75","Paris 11e Arrondissement","Folie Mericourt 9","750661","7511141","H","00","1",11.2,81.8,18.1,9,49.4,19,15.6,1.4
"751114210","75111","75","Paris 11e Arrondissement","Saint-Ambroise 10","750701","7511142","H","00","1",14.3,86.1,11.1,8.1,60.7,18.6,16,0.2
"751114413","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 13","750821","7511144","H","00","1",15.1,81,12.5,7.2,46.6,29.1,12.2,1.2
"751114211","75111","75","Paris 11e Arrondissement","Saint-Ambroise 11","750701","7511142","H","00","1",19.3,83.3,9.9,9.2,37.9,14,14.8,4.2
"751114107","75111","75","Paris 11e Arrondissement","Folie Mericourt 7","750681","7511141","H","00","1",12.8,86.3,11.7,8.4,51.7,15.4,11.2,0
"751114404","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 4","750831","7511144","H","00","1",17.5,74.2,13.2,13.4,33.2,10,9.6,1
"751114318","75111","75","Paris 11e Arrondissement","Roquette 18","750741","7511143","H","00","1",13.9,83.2,11.8,9.6,53,12.1,15.8,1.1
"751114321","75111","75","Paris 11e Arrondissement","Roquette 21","750731","7511143","H","00","2",13.3,80.1,12,10.6,31.3,17.9,13.2,0.7
"751114207","75111","75","Paris 11e Arrondissement","Saint-Ambroise 7","750691","7511142","H","00","2",27.3,79.6,8,9.5,41.3,17.4,12.8,0.3
"751114108","75111","75","Paris 11e Arrondissement","Folie Mericourt 8","750671","7511141","H","00","1",11.9,83.9,12.1,10.4,42.3,16.7,12.4,0.6
"751114111","75111","75","Paris 11e Arrondissement","Folie Mericourt 11","750651","7511141","H","00","2",15.5,69,20.7,15.2,43,31.6,15,1
"751114208","75111","75","Paris 11e Arrondissement","Saint-Ambroise 8","750691","7511142","H","00","1",25,78.3,9.1,11.3,31.3,15.9,9.2,0.4
"751114315","75111","75","Paris 11e Arrondissement","Roquette 15","750751","7511143","H","00","2",13.4,81.6,12.1,9.7,44.3,6.7,12.2,0.4
"751114401","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 1","750811","7511144","H","00","2",18.6,85.2,7.3,9.8,49,12.4,11.2,1.1
"751114317","75111","75","Paris 11e Arrondissement","Roquette 17","750741","7511143","H","00","1",14.8,83.4,10.1,9.5,46.4,21,11,1
"751114209","75111","75","Paris 11e Arrondissement","Saint-Ambroise 9","750691","7511142","H","00","1",17.5,82.6,11.2,10.2,41.8,22.4,12.1,1
"751114306","75111","75","Paris 11e Arrondissement","Roquette 6","750781","7511143","H","00","1",14.1,83.4,13.2,8.4,50.5,16.8,14.4,1.5
"751114316","75111","75","Paris 11e Arrondissement","Roquette 16","750741","7511143","H","00","2",15.3,79.3,12.5,10.8,35.7,18.2,14.5,0.3
"751114206","75111","75","Paris 11e Arrondissement","Saint-Ambroise 6","750711","7511142","H","00","1",17.6,79.3,13.2,11.9,39.3,28.2,12.8,1
"751114307","75111","75","Paris 11e Arrondissement","Roquette 7","750771","7511143","H","00","2",20.1,74.4,14.9,13.3,38,29.7,13.1,2.5
"751114112","75111","75","Paris 11e Arrondissement","Folie Mericourt 12","750641","7511141","H","00","2",17.1,73.9,16.8,12.8,37.6,18.8,17.2,1.1
"751114412","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 12","750801","7511144","H","00","1",24.1,77.4,12.3,9.9,36.5,8,10.9,2
"751114312","75111","75","Paris 11e Arrondissement","Roquette 12","750751","7511143","H","00","1",15.8,81.7,10.5,10.4,43.3,13.3,13,0.3
"751114313","75111","75","Paris 11e Arrondissement","Roquette 13","750751","7511143","H","00","1",18.4,83.8,6.6,7.9,41.1,25,13.7,1.3
"751114314","75111","75","Paris 11e Arrondissement","Roquette 14","750761","7511143","H","00","1",10.6,81.1,8.7,13.9,29.3,4.6,10.2,0.7
"751114302","75111","75","Paris 11e Arrondissement","Roquette 2","750791","7511143","H","00","1",15.4,82.3,12.1,9.9,50.8,15.1,12.5,0.8
"751114303","75111","75","Paris 11e Arrondissement","Roquette 3","750791","7511143","H","00","1",17.4,79.1,12.6,11.2,30.2,38.2,9.9,0.5
"751114304","75111","75","Paris 11e Arrondissement","Roquette 4","750781","7511143","H","00","1",21.4,78.3,11.9,13.8,37.5,28,13.1,1.3
"751114305","75111","75","Paris 11e Arrondissement","Roquette 5","750781","7511143","H","00","1",15.2,81.7,10.2,11.3,46.9,17.8,16.7,0.8
"751114411","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 11","750801","7511144","H","00","2",14.3,76.4,10.1,13.4,29.4,18.9,9.6,0.4
"751114205","75111","75","Paris 11e Arrondissement","Saint-Ambroise 5","750711","7511142","H","00","1",18.3,80.3,8.6,11.3,37.1,17.4,11.9,0.7
"751114311","75111","75","Paris 11e Arrondissement","Roquette 11","750761","7511143","H","00","2",10.4,79.4,15.5,11.5,47.1,23.5,12.2,1.3
"751114101","75111","75","Paris 11e Arrondissement","Folie Mericourt 1","750651","7511141","H","00","1",19.1,79,18.6,9.5,50.3,29.5,13.5,1.7
"751114308","75111","75","Paris 11e Arrondissement","Roquette 8","750771","7511143","H","00","2",17.8,78.6,12.2,9.3,36.2,6,11.1,0.1
"751114309","75111","75","Paris 11e Arrondissement","Roquette 9","750771","7511143","H","00","2",27.4,81.3,7.8,8.2,47.2,27.6,7.1,0.7
"751114104","75111","75","Paris 11e Arrondissement","Folie Mericourt 4","750671","7511141","H","00","1",14.4,82.1,9.6,9.3,44.1,7.3,10.3,0.3
"751114105","75111","75","Paris 11e Arrondissement","Folie Mericourt 5","750681","7511141","H","00","1",15.5,81.1,11,10.5,42.1,11.9,11.8,1.8
"751114102","75111","75","Paris 11e Arrondissement","Folie Mericourt 2","750661","7511141","H","00","1",8.4,82.8,12.3,8.5,54.8,16.5,13.2,0.6
"751114103","75111","75","Paris 11e Arrondissement","Folie Mericourt 3","750661","7511141","H","00","1",12.2,82.8,15.5,9.4,51.4,21.1,17.3,2.1
"751114407","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 7","750821","7511144","H","00","1",15.7,81.9,11.4,8.8,43.2,19.2,13.3,1.7
"751114113","75111","75","Paris 11e Arrondissement","Folie Mericourt 13","750641","7511141","H","00","2",15.4,82.1,9.5,6.5,55.1,33.3,21.9,0.5
"751114106","75111","75","Paris 11e Arrondissement","Folie Mericourt 6","750681","7511141","H","00","1",13.8,84.2,11.8,9.2,50.5,25.6,14.9,1.6
"751114204","75111","75","Paris 11e Arrondissement","Saint-Ambroise 4","750711","7511142","H","00","1",13.7,82.6,13.4,11.6,38.4,20.3,17.2,0.5
"751114214","75111","75","Paris 11e Arrondissement","Saint-Ambroise 14","750721","7511142","H","00","2",12.9,82.1,7.8,9.1,49.4,13.2,16.3,0.5
"751114408","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 8","750821","7511144","H","00","1",19.1,82.8,9.3,9.9,35.8,22.4,10.1,0.7
"751114405","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 5","750831","7511144","H","00","1",19.7,83,12.8,11.9,42,26.9,17.8,0
"751114406","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 6","750831","7511144","H","00","1",15,82.9,11.4,11,43.5,15.5,15.4,0.6
"751114203","75111","75","Paris 11e Arrondissement","Saint-Ambroise 3","750721","7511142","H","00","1",14.7,83.2,7.8,10.9,38.4,7.9,12.4,0.7
"751114301","75111","75","Paris 11e Arrondissement","Roquette 1","750791","7511143","H","00","1",21.5,78.5,12.5,10.3,56.2,15.1,12.4,0.4
"751114409","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 9","750811","7511144","H","00","1",12.5,81.9,11.6,11.2,41.2,23.2,12.4,0.5
"751114410","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 10","750801","7511144","H","00","1",28,79.9,12.9,10.8,46.3,22.7,11.4,1.7
"751114310","75111","75","Paris 11e Arrondissement","Roquette 10","750761","7511143","H","00","1",16.1,82.1,9,10.2,53,18.9,16.7,1.6
"751114114","75111","75","Paris 11e Arrondissement","Folie Mericourt 14","750641","7511141","H","00","1",15.6,80.6,9.8,8.7,39.6,9.5,13.4,2.6
"751114212","75111","75","Paris 11e Arrondissement","Saint-Ambroise 12","750701","7511142","H","00","1",14.8,80.5,5.5,11.4,40.8,13.9,12.5,0.1
"751114213","75111","75","Paris 11e Arrondissement","Saint-Ambroise 13","750701","7511142","H","00","1",11.9,78.5,13,14.9,33.4,21.9,12.8,1
"751114201","75111","75","Paris 11e Arrondissement","Saint-Ambroise 1","750721","7511142","H","00","1",21,81.3,14,7.8,51.1,19.1,12.8,0.9
"751114202","75111","75","Paris 11e Arrondissement","Saint-Ambroise 2","750721","7511142","H","00","2",17.1,79.5,16.5,8.3,53.2,19.7,16.9,0.3
