"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P13_POP0024_tx","P13_POP1824_tx","P13_POP65P_tx","P13_POP75P_tx"
"930510403","93051","93","Noisy-le-Grand","Champy 3","931041","9305104","H","00","1",40.3,12.4,9.4,3.3
"930510402","93051","93","Noisy-le-Grand","Champy 2","931041","9305104","H","00","1",34.4,9.3,9.3,2.7
"930510101","93051","93","Noisy-le-Grand","Centre Ville 1","931071","9305101","H","00","1",27.3,6.8,14,6.2
"930510102","93051","93","Noisy-le-Grand","Centre Ville 2","931071","9305101","H","00","1",30.7,8.3,14.3,6.5
"930510103","93051","93","Noisy-le-Grand","Centre Ville 3","931071","9305101","H","00","1",37.8,11.4,7.4,3.5
"930510105","93051","93","Noisy-le-Grand","Centre ville 5","931071","9305101","H","1Z","2",28.6,9.3,14.4,8.7
"930510204","93051","93","Noisy-le-Grand","Richardets 4","931091","9305102","H","00","1",31.4,7.4,16.1,9.5
"930510301","93051","93","Noisy-le-Grand","Pave Neuf 1","931051","9305103","H","00","1",40.2,10.9,7,2.4
"930510302","93051","93","Noisy-le-Grand","Pave Neuf 2","931051","9305103","H","00","2",32.4,8.8,10.8,4.1
"930510303","93051","93","Noisy-le-Grand","Pave Neuf 3","931051","9305103","H","00","2",50.4,18.6,4.3,0.5
"930510304","93051","93","Noisy-le-Grand","Pave Neuf 4","931051","9305103","H","00","2",45,16.9,5.2,0.5
"930510401","93051","93","Noisy-le-Grand","Champy 1","931081","9305104","H","00","1",39.5,9.1,8.1,2.7
"930510201","93051","93","Noisy-le-Grand","Richardets 1","931091","9305102","H","00","1",31.5,8.1,15,6.2
"930510202","93051","93","Noisy-le-Grand","Richardets 2","931091","9305102","H","00","1",30.1,8.3,19.4,9.6
"930510404","93051","93","Noisy-le-Grand","Champy 4","931061","9305104","H","00","1",37.8,8.2,11.2,5.1
"930510106","93051","93","Noisy-le-Grand","Centre ville 6","931071","9305101","H","1Z","2",30.2,11.4,9.7,4.1
"930510405","93051","93","Noisy-le-Grand","Champy 5","931041","9305104","H","00","2",41.4,15.3,8.1,4.2
"930510203","93051","93","Noisy-le-Grand","Richardets 3","931081","9305102","A","00","3",36.9,15.4,21.5,21.5
"930510503","93051","93","Noisy-le-Grand","Les Coteaux 3","931081","9305105","H","00","1",32.5,10.8,12.6,5.2
"930510501","93051","93","Noisy-le-Grand","Les Coteaux 1","931061","9305105","H","00","1",32.3,7.9,11.8,4.7
"930510502","93051","93","Noisy-le-Grand","Les Coteaux 2","931061","9305105","H","00","1",32.9,13.5,12.1,5.9
"930530107","93053","93","Noisy-le-Sec","Boissiere 1","931101","9305301","H","00","1",37.8,11.5,9.2,4.2
"930530102","93053","93","Noisy-le-Sec","Petit Noisy 2","931141","9305301","H","00","1",33.3,9.2,12.2,7
"930530108","93053","93","Noisy-le-Sec","Boissiere 2","931101","9305301","H","00","1",40.3,8.5,10,4.7
"930530106","93053","93","Noisy-le-Sec","Centre Ville Gare 3","931131","9305301","H","00","1",33.6,7.2,11.4,5.8
"930530103","93053","93","Noisy-le-Sec","Merlan","931111","9305301","H","00","1",34.5,8.6,9.4,4.3
"930530104","93053","93","Noisy-le-Sec","Centre Ville Gare 1","931141","9305301","H","00","1",28.3,6.5,14.8,8.7
"930530105","93053","93","Noisy-le-Sec","Centre Ville Gare 2","931131","9305301","H","00","1",37.8,5.2,7.3,4.8
"930530110","93053","93","Noisy-le-Sec","Centre Ville Mairie 2","931121","9305301","H","00","1",41.7,9.6,7,3.4
"930530115","93053","93","Noisy-le-Sec","Leo Lagrange","931131","9305301","H","00","1",30.9,7.7,10.9,5
"930530116","93053","93","Noisy-le-Sec","Londeau 1","931111","9305301","H","00","1",43.2,11.2,6.9,2.5
"930530109","93053","93","Noisy-le-Sec","Centre Ville Mairie 1","931121","9305301","H","00","1",39,11.1,12.8,7.3
"930530101","93053","93","Noisy-le-Sec","Petit Noisy 1","931141","9305301","H","00","1",39.4,12.6,7.6,2.7
"930530114","93053","93","Noisy-le-Sec","Langevin 2","931101","9305301","H","00","2",37.8,8.6,13.9,8.4
"930530111","93053","93","Noisy-le-Sec","Centre Ville Mairie 3","931121","9305301","H","00","1",32.8,7.9,13.9,9
"930530117","93053","93","Noisy-le-Sec","Zone Industrielle","931131","9305301","A","00","3",30,12.6,4.2,2.1
"930530113","93053","93","Noisy-le-Sec","Langevin 1","931111","9305301","H","00","1",34.4,6.2,12.8,6.9
"930530112","93053","93","Noisy-le-Sec","Haut Goulet","931121","9305301","H","00","1",27.7,7.1,13.8,6
"930550801","93055","93","Pantin","Verpantin","931191","9305508","H","00","2",33,6.6,10,3.3
"930550802","93055","93","Pantin","Sept Arpents","931191","9305508","H","00","1",35.1,10.7,10.8,6.6
"930550101","93055","93","Pantin","Courtillieres Nord","931151","9305501","H","00","1",31.6,7.4,19.6,12.4
"930550102","93055","93","Pantin","Courtillieres Sud","931151","9305501","H","00","1",42.8,10.6,10.3,4.8
"930550201","93055","93","Pantin","Quatre Chemin Jaures","931161","9305502","H","00","1",30.7,8.8,4.8,2.3
"930550202","93055","93","Pantin","Quatre Chemin Sncf","931161","9305502","H","00","1",29.7,7,9.3,3.5
"930550301","93055","93","Pantin","Mairie","931201","9305503","H","00","1",32.2,8.6,10.3,4
"930550302","93055","93","Pantin","Rouvray","931191","9305503","H","00","2",39.9,13.2,12.8,4.8
"930550502","93055","93","Pantin","Quatre Chemins Sainte-Marthe","931161","9305505","H","00","1",28.4,8,8.6,4.2
"930550601","93055","93","Pantin","Eglise Nord","931181","9305506","H","00","1",28.9,6.6,16,8.1
"930550602","93055","93","Pantin","Eglise Sud","931181","9305506","H","00","1",28.8,6,18.9,12.1
"930550603","93055","93","Pantin","Auteurs Pommiers","931181","9305506","H","00","2",31.1,7.7,7.2,3.5
"930550701","93055","93","Pantin","Ourcq Hoche","931201","9305507","H","00","1",31,8.5,8.1,2.8
"930550702","93055","93","Pantin","Victor Hugo","931201","9305507","H","00","1",29.9,8.5,13.8,7.6
"930550402","93055","93","Pantin","Petit Pantin","931171","9305504","H","00","1",30.4,8.2,11.9,6.2
"930550403","93055","93","Pantin","Limites","931171","9305504","H","00","1",32.7,8.9,10.6,4.1
"930550501","93055","93","Pantin","Quatre Chemins Diderot","931151","9305505","H","00","1",34.9,6.8,12.3,5.8
"930550401","93055","93","Pantin","Charles Auray","931171","9305504","H","00","1",27.7,6.4,11.4,4.1
"930570107","93057","93","Les Pavillons-sous-Bois","Franklin","931231","9305701","H","00","1",32.3,8.3,14.7,8.4
"930570108","93057","93","Les Pavillons-sous-Bois","President Wilson","931221","9305701","H","00","1",30.1,7,12.7,7
"930570109","93057","93","Les Pavillons-sous-Bois","Victor Hugo","931221","9305701","H","00","1",35.4,8.9,11.3,6
"930570106","93057","93","Les Pavillons-sous-Bois","Emile Zola","931221","9305701","H","00","1",28.4,7.5,15.8,10.9
"930570103","93057","93","Les Pavillons-sous-Bois","Calmanovic","931211","9305701","H","00","1",35.6,8.7,8.6,4.5
"930570104","93057","93","Les Pavillons-sous-Bois","Casanova","931231","9305701","H","00","1",31.7,10.2,13.9,8.6
"930570101","93057","93","Les Pavillons-sous-Bois","Poudrette Sainte-Anne","931211","9305701","H","00","1",38,9,10.9,5.2
"930570102","93057","93","Les Pavillons-sous-Bois","Canal Zi","931211","9305701","A","00","1",36.1,9.5,8,4.1
"930570105","93057","93","Les Pavillons-sous-Bois","Stade","931231","9305701","H","00","1",30.6,8.3,16.2,8.7
"930590103","93059","93","Pierrefitte-sur-Seine","Gare","931251","9305901","H","00","1",31,6.8,13.6,7.3
"930590104","93059","93","Pierrefitte-sur-Seine","Potier","931251","9305901","H","00","1",33.3,7.7,10.4,6.9
"930590101","93059","93","Pierrefitte-sur-Seine","Nord","931241","9305901","H","00","1",49,12.6,6.1,2.7
"930590102","93059","93","Pierrefitte-sur-Seine","Maroc","931241","9305901","H","00","1",39.2,9.4,11.8,4.4
"930590107","93059","93","Pierrefitte-sur-Seine","Joncherolles Fauvettes","931261","9305901","H","00","1",38.4,9.1,9.4,3.8
"930590105","93059","93","Pierrefitte-sur-Seine","Centre Ville","931251","9305901","H","00","1",43,11.6,8.8,4.3
"930590108","93059","93","Pierrefitte-sur-Seine","Sud 1","931261","9305901","H","00","1",34.4,10.7,14.5,8.2
"930590106","93059","93","Pierrefitte-sur-Seine","Butte Pinson","931241","9305901","H","00","1",40,10.3,10.4,4.6
"930590109","93059","93","Pierrefitte-sur-Seine","Sud 2","931261","9305901","H","00","1",41.4,13.6,8,3
"930610107","93061","93","Le Pré-Saint-Gervais","Anatole France","931281","9306101","H","00","1",29,9.1,18.8,12
"930610102","93061","93","Le Pré-Saint-Gervais","Gabriel Peri","931271","9306101","H","00","1",27.7,6.2,9.5,3
"930610104","93061","93","Le Pré-Saint-Gervais","Belvedere","931281","9306101","H","00","1",30.2,8.6,11,4.3
"930610106","93061","93","Le Pré-Saint-Gervais","Centre","931281","9306101","H","00","1",34.8,8.7,8.4,3.7
"930610103","93061","93","Le Pré-Saint-Gervais","Stalingrad","931271","9306101","H","00","1",30.9,6.2,8.7,4.2
"930610105","93061","93","Le Pré-Saint-Gervais","Severine","931271","9306101","H","00","1",27.4,9,16.9,7.5
"930610101","93061","93","Le Pré-Saint-Gervais","7 Arpents","931271","9306101","H","00","1",34.9,8.1,5.2,2.8
"930620101","93062","93","Le Raincy","Valere Lefebvre","931301","9306201","H","00","1",26.8,8,19.1,12.5
"930620104","93062","93","Le Raincy","Chatrian","931301","9306201","H","00","1",26.2,8.1,17.1,8.5
"930620102","93062","93","Le Raincy","Thiers","931291","9306201","H","00","1",31.7,10.9,13,5.6
"930620105","93062","93","Le Raincy","Thiellement","931291","9306201","H","00","1",29.9,6.5,16.3,8.8
"930620103","93062","93","Le Raincy","Nicolas Carnot","931301","9306201","H","00","1",29.3,8.9,15.3,9.8
"930620106","93062","93","Le Raincy","Herold","931291","9306201","H","00","1",33.1,8.8,15.4,6.9
"930630109","93063","93","Romainville","Grands Champs 01","931331","9306301","H","00","1",34.1,6.3,14.6,8.5
"930630110","93063","93","Romainville","3 Communes","931331","9306301","H","00","1",38.4,8.9,7.3,3.6
"930630111","93063","93","Romainville","Ormes","931331","9306301","H","00","2",31.1,8.4,17.9,8
"930630106","93063","93","Romainville","Carnot","931321","9306301","H","00","1",35.1,10.4,15.7,7.9
"930630107","93063","93","Romainville","Cachin","931321","9306301","H","00","1",29.9,7.6,15.8,8.1
"930630104","93063","93","Romainville","Cite","931311","9306301","H","00","2",33.6,7.3,13.6,5.6
"930630105","93063","93","Romainville","Centre","931321","9306301","H","00","1",30.2,6.9,13,7.3
"930630101","93063","93","Romainville","Bas Pays","931311","9306301","A","00","3",34.3,8.8,5.1,0
"930630102","93063","93","Romainville","Zac","931311","9306301","H","00","2",39.5,12.8,8.7,3.6
"930630108","93063","93","Romainville","Grands Champs 01","931331","9306301","H","00","1",30.6,7.3,12.4,6.4
"930630103","93063","93","Romainville","Parcs","931311","9306301","H","00","2",31.8,9.9,15.5,8.7
"930640110","93064","93","Rosny-sous-Bois","Boutours","931371","9306401","H","00","1",33.2,9.3,11.3,5
"930640111","93064","93","Rosny-sous-Bois","Fort de Rosny","931361","9306401","H","00","2",34.8,11.2,5.1,3.2
"930640112","93064","93","Rosny-sous-Bois","Colline","931341","9306401","H","00","1",32.9,7.5,11.6,4.5
"930640105","93064","93","Rosny-sous-Bois","Changis","931351","9306401","H","00","1",31.7,8.9,16.7,9.7
"930640106","93064","93","Rosny-sous-Bois","Avron Beausejour","931381","9306401","H","00","1",31,9.1,10.4,5.2
"930640107","93064","93","Rosny-sous-Bois","Pre Gentil 1","931381","9306401","H","00","1",32.4,9,14.2,8
"930640108","93064","93","Rosny-sous-Bois","Justice 1","931371","9306401","H","00","1",25.1,6.7,14.3,3.8
"930640109","93064","93","Rosny-sous-Bois","Justice 2","931371","9306401","H","00","1",39.8,9.9,9.3,6.9
"930640114","93064","93","Rosny-sous-Bois","Boissiere","931361","9306401","H","00","1",38.3,12.3,7.6,1.8
"930640116","93064","93","Rosny-sous-Bois","Centre Ville 1","931361","9306401","H","00","1",28.4,7.4,11.1,5
"930640117","93064","93","Rosny-sous-Bois","Centre Ville 2","931371","9306401","H","00","1",27.9,7,16.5,7.4
"930640113","93064","93","Rosny-sous-Bois","Pre Gentil 2","931381","9306401","H","00","1",40.9,9.6,9.6,3.7
"930640104","93064","93","Rosny-sous-Bois","Marnaudes","931351","9306401","H","00","1",29.5,7.6,22.6,13.7
"930640101","93064","93","Rosny-sous-Bois","Montgolfier Rosny 2","931341","9306401","A","00","3",33.3,22.2,16.7,0
"930640118","93064","93","Rosny-sous-Bois","Garenne","931371","9306401","A","00","3",40,17.5,12.5,0
"930640103","93064","93","Rosny-sous-Bois","Bois Perrier 2","931351","9306401","H","00","1",36.9,9.3,13.7,7.9
"930640102","93064","93","Rosny-sous-Bois","Bois Perrier 1","931341","9306401","H","00","1",39.1,9.9,10.6,4.5
"930660801","93066","93","Saint-Denis","Centre-ville  Basilique 01","931471","9306608","H","00","1",38.1,10.3,12,8.1
"930660102","93066","93","Saint-Denis","Semard Delaune Guynemer 02","931431","9306601","H","00","1",42.7,13.5,10,5.1
"930660802","93066","93","Saint-Denis","Centre-ville  Basilique 02","931491","9306608","H","00","2",40.4,13.1,4.3,1.7
"930660705","93066","93","Saint-Denis","Franc-Moisin  Bel-Air 05","931391","9306607","H","00","1",36.6,6.1,9.3,4.6
"930660302","93066","93","Saint-Denis","Allende 02","931431","9306603","H","00","1",36.4,14,11.3,6.1
"930660201","93066","93","Saint-Denis","Peri Langevin Stalingrad Politzer 01","931471","9306602","H","00","1",37.4,11.6,9.5,4.5
"930660202","93066","93","Saint-Denis","Peri Langevin Stalingrad Politzer 02","931471","9306602","H","00","1",34.4,9.3,13.4,6.1
"930660301","93066","93","Saint-Denis","Allende 01","931431","9306603","H","00","1",30.3,4.7,10.6,3.1
"930660501","93066","93","Saint-Denis","Mutuelle champ de courses 01","931441","9306605","H","00","2",21.3,5.6,25.8,9.1
"930660401","93066","93","Saint-Denis","Courtille Saussaie Floreal 01","931421","9306604","H","00","1",43.4,10.8,9.4,4.2
"930660402","93066","93","Saint-Denis","Courtille Saussaie Floreal 02","931421","9306604","H","00","1",38.3,10.7,13.1,5.6
"930660403","93066","93","Saint-Denis","Courtille Saussaie Floreal 03","931421","9306604","H","00","2",39.9,9.1,13.6,4.4
"930660101","93066","93","Saint-Denis","Semard Delaune Guynemer 01","931451","9306601","H","00","1",39,6,8.2,3.9
"930660602","93066","93","Saint-Denis","J.Curie   Cosmonautes 02","931491","9306606","H","00","1",40.4,12.3,9.1,4.8
"930660701","93066","93","Saint-Denis","Franc-Moisin  Bel-Air 01","931391","9306607","H","00","2",48.4,11.5,6.7,2.9
"930660702","93066","93","Saint-Denis","Franc-Moisin  Bel-Air 02","931391","9306607","H","00","2",41.2,9.4,5.1,1.5
"930660703","93066","93","Saint-Denis","Franc-Moisin  Bel-Air 03","931391","9306607","H","00","1",36.5,8.5,5.8,2.8
"930660704","93066","93","Saint-Denis","Franc-Moisin  Bel-Air 04","931391","9306607","H","00","1",35.4,10,7.4,3.9
"930661003","93066","93","Saint-Denis","Delaunay  Belleville 03","931461","9306610","H","00","1",35.1,9.9,13.5,6.3
"930661004","93066","93","Saint-Denis","Delaunay  Belleville 04","931461","9306610","H","00","1",30.3,6.4,23.3,12.1
"930661101","93066","93","Saint-Denis","Plaine 01","931411","9306611","H","00","1",36.2,8.7,4.1,2.3
"930660901","93066","93","Saint-Denis","Republique gare Porte de Paris 01","931461","9306609","H","00","2",37.1,14.2,7.4,2.5
"930660502","93066","93","Saint-Denis","Mutuelle champ de courses 02","931441","9306605","H","00","2",38.3,7.9,9.2,5.5
"930660503","93066","93","Saint-Denis","Mutuelle champ de courses 03","931441","9306605","H","00","2",34.3,5.7,14.5,7.7
"930660504","93066","93","Saint-Denis","Mutuelle champ de courses 04","931441","9306605","H","00","2",32,10.8,14.6,8.1
"930660601","93066","93","Saint-Denis","J.Curie   Cosmonautes 01","931491","9306606","H","00","2",39.8,11.8,7.7,5
"930660906","93066","93","Saint-Denis","Republique gare Porte de Paris 06","931401","9306609","H","00","2",32.6,10.2,7.6,3.7
"930660907","93066","93","Saint-Denis","Republique gare Porte de Paris 07","931401","9306609","H","00","1",36.3,9.3,9.5,4
"930660908","93066","93","Saint-Denis","Republique gare Porte de Paris 08","931401","9306609","H","00","1",22.8,8.4,17.2,10.6
"930661001","93066","93","Saint-Denis","Delaunay  Belleville 01","931451","9306610","H","00","2",35.9,7.4,9.6,5.5
"930661002","93066","93","Saint-Denis","Delaunay  Belleville 02","931451","9306610","H","00","1",36.4,10.1,10.8,4
"930661103","93066","93","Saint-Denis","Plaine 03","931411","9306611","H","00","1",41.7,8.7,4.6,1.5
"930661104","93066","93","Saint-Denis","Plaine  04","931411","9306611","A","00","3",45.2,7.7,1.7,0.8
"930661501","93066","93","Saint-Denis","Pleyel 01","931411","9306615","H","00","1",33.4,7,6.9,2.2
"930661102","93066","93","Saint-Denis","Plaine 02","931411","9306611","H","00","1",39.4,7.5,4.2,1.2
"930660905","93066","93","Saint-Denis","Republique gare Porte de Paris 05","931481","9306609","H","00","1",34.6,8.3,6.9,2.4
"930660902","93066","93","Saint-Denis","Republique gare Porte de Paris 02","931481","9306609","H","00","1",37.4,9.3,3.8,2
"930660904","93066","93","Saint-Denis","Republique gare Porte de Paris 04","931481","9306609","H","00","1",37.6,12.3,4.6,1.1
"930660903","93066","93","Saint-Denis","Republique gare Porte de Paris 03","931481","9306609","H","00","1",29.9,7.8,6.9,4.1
"930700108","93070","93","Saint-Ouen","Secteur 8","931521","9307001","H","00","1",33.6,9.2,8,3.5
"930700107","93070","93","Saint-Ouen","Secteur 7","931541","9307001","H","00","1",24.2,8,15.4,8
"930700103","93070","93","Saint-Ouen","Secteur 3","931501","9307001","H","00","1",34.2,11.3,9.5,4.6
"930700109","93070","93","Saint-Ouen","Secteur 9","931511","9307001","H","00","1",40,13,6.4,2.8
"930700106","93070","93","Saint-Ouen","Secteur 6","931541","9307001","H","00","1",34.4,7.5,7.7,3.2
"930700111","93070","93","Saint-Ouen","Secteur 11","931521","9307001","H","00","1",32,8.8,7.7,3.6
"930700104","93070","93","Saint-Ouen","Secteur 4","931521","9307001","H","00","1",35.4,13.9,6.4,2.8
"930700105","93070","93","Saint-Ouen","Secteur 5","931551","9307001","H","00","1",29.5,8.9,14.5,7.7
"930700110","93070","93","Saint-Ouen","Secteur 10","931511","9307001","H","00","2",33,8.9,10.5,3.9
"930700102","93070","93","Saint-Ouen","Secteur 2","931501","9307001","H","00","1",40.2,14.3,7.5,3.2
"930700116","93070","93","Saint-Ouen","Secteur 16","931541","9307001","H","00","2",28.3,10.1,6.2,2.7
"930700117","93070","93","Saint-Ouen","Secteur 17","931551","9307001","H","00","1",31.5,7.7,11.3,4.6
"930700101","93070","93","Saint-Ouen","Secteur 1","931501","9307001","H","00","2",28.4,7.4,20.1,10.4
"930700114","93070","93","Saint-Ouen","Secteur 14","931531","9307001","H","00","1",23.6,7.1,13.2,8.2
"930700115","93070","93","Saint-Ouen","Secteur 15","931531","9307001","H","00","1",33.9,7.4,8.4,4.3
"930700112","93070","93","Saint-Ouen","Secteur 12","931511","9307001","H","00","1",36.4,9.5,7.4,4.1
"930700118","93070","93","Saint-Ouen","Secteur 18","931551","9307001","H","00","1",30,7.3,6.9,3
"930700113","93070","93","Saint-Ouen","Secteur 13","931531","9307001","H","00","2",35.7,14.1,9.5,4.7
"930710103","93071","93","Sevran","Rougemont Ouest 1","931591","9307101","H","00","1",36.3,8.7,21.4,15.6
"930710104","93071","93","Sevran","Savigny 1","931581","9307101","H","00","1",28.6,7.9,16.7,7.2
"930710105","93071","93","Sevran","Savigny 2","931611","9307101","H","00","1",36.1,9.7,13.3,7.9
"930710101","93071","93","Sevran","Rougemont Est","931591","9307101","H","00","1",39.6,7.5,8.1,3.4
"930710102","93071","93","Sevran","Rougemont Ouest 2","931591","9307101","H","00","1",43.6,13.5,6,2.6
"930710116","93071","93","Sevran","Centre Ville 1","931581","9307101","H","00","1",36.9,9.4,10.4,4.6
"930710117","93071","93","Sevran","Perrin 2","931591","9307101","H","00","1",38.4,10,13.1,6.2
"930710118","93071","93","Sevran","Perrin 1","931581","9307101","H","00","1",38.6,11.5,13.2,5.3
"930710119","93071","93","Sevran","Freinville","931561","9307101","H","00","1",31.1,7.7,11.7,6.1
"930710111","93071","93","Sevran","Butte Montceleux","931601","9307101","H","00","1",43.8,8.6,7.5,3.5
"930710112","93071","93","Sevran","Pont Blanc 1","931601","9307101","H","00","1",45.3,9.7,4.7,1.4
"930710113","93071","93","Sevran","Pont Blanc 2","931571","9307101","H","00","1",40.6,11,10.3,4.6
"930710114","93071","93","Sevran","Sablons 1","931571","9307101","H","00","1",39.3,10.6,8.2,2.6
"930710115","93071","93","Sevran","Sablons 2","931571","9307101","H","00","1",37.5,9.4,7.9,2
"930710120","93071","93","Sevran","Trefles 1","931561","9307101","H","00","1",31.8,10.6,15.8,9.7
"930710121","93071","93","Sevran","Trefles 2","931561","9307101","H","00","1",32.7,10,13.2,6.9
"930710107","93071","93","Sevran","Beaudottes Anciennes 2","931611","9307101","H","00","1",45.1,14.2,5.6,1.3
"930710108","93071","93","Sevran","Beaudottes Anciennes 4","931601","9307101","H","00","1",46.6,11.8,6.1,1.5
"930710109","93071","93","Sevran","Centre Ville 2","931581","9307101","H","00","1",35.5,7.8,12.2,6.7
"930710110","93071","93","Sevran","Trefles 3","931561","9307101","H","00","1",33.8,7.7,15.1,8.7
"930710106","93071","93","Sevran","Beaudottes Anciennes 1","931611","9307101","H","00","1",41,9.2,7.7,1.7
"930720112","93072","93","Stains","Moulin Neuf 2","931641","9307201","H","00","1",44.9,11.6,7.8,4.4
"930720109","93072","93","Stains","Globe 1","931621","9307201","H","00","1",36.5,7.8,13,5
"930720110","93072","93","Stains","Globe 2","931621","9307201","H","00","2",41.2,10.9,10.7,4.1
"930720111","93072","93","Stains","Moulin Neuf 1","931641","9307201","H","00","1",35,10.5,15.2,8.8
"930720106","93072","93","Stains","Cite Jardin 2","931651","9307201","H","00","1",32.2,7.6,16.6,11.1
"930720107","93072","93","Stains","Centre Ville","931651","9307201","H","00","1",39,8,7.5,4
"930720113","93072","93","Stains","Pretresse Nexon","931641","9307201","H","00","2",40.5,12,9.7,5.7
"930720105","93072","93","Stains","Cite Jardin 1","931621","9307201","H","00","1",38.2,7.4,11.8,6
"930720101","93072","93","Stains","Pave d'Amiens","931651","9307201","A","00","3",50.5,9.5,2.4,0
"930720102","93072","93","Stains","Clos Saint-Lazare 1","931631","9307201","H","00","2",40.4,7.9,2.6,0.5
"930720103","93072","93","Stains","Clos Saint-Lazare 2","931631","9307201","H","00","2",45.9,10.9,6.9,3.9
"930720104","93072","93","Stains","Clos Saint-Lazare 3","931631","9307201","H","00","2",47,13.4,5.4,2
"930720114","93072","93","Stains","Maroc","931661","9307201","H","00","1",38.9,9.9,9.9,5.3
"930720115","93072","93","Stains","Avenir 1","931651","9307201","H","00","1",34.4,9.1,13.4,8
"930720116","93072","93","Stains","Avenir 2","931661","9307201","H","00","1",36.2,11.8,11.6,5.8
"930720117","93072","93","Stains","Avenir Cerisaie","931661","9307201","H","00","1",34.4,11.5,15,7.4
"930730403","93073","93","Tremblay-en-France","Centre Ville 3","931691","9307304","H","00","1",33.4,7,15.8,7.4
"930730404","93073","93","Tremblay-en-France","Centre Ville 4","931681","9307304","H","00","1",45.4,13.3,9.5,3.3
"930730401","93073","93","Tremblay-en-France","Centre Ville 1","931681","9307304","H","00","1",39.9,10.8,7.6,2.5
"930730402","93073","93","Tremblay-en-France","Centre Ville 2","931681","9307304","H","00","1",40.7,9.9,6.9,3.2
"930730201","93073","93","Tremblay-en-France","Cottages 1","931671","9307302","H","00","1",31.5,8.1,14.2,5.3
"930730202","93073","93","Tremblay-en-France","Cottages 2","931671","9307302","H","00","1",31.7,9,18.1,10.1
"930730301","93073","93","Tremblay-en-France","Vert Galant 1","931701","9307303","H","00","1",33.8,9.2,13.2,6.4
"930730302","93073","93","Tremblay-en-France","Vert Galant 2","931701","9307303","H","00","1",31.6,9,14.9,8.5
"930730303","93073","93","Tremblay-en-France","Vert Galant 3","931701","9307303","H","00","1",32.7,9.7,17.4,9.7
"930730304","93073","93","Tremblay-en-France","Vert Galant 4","931701","9307303","H","00","1",33.8,9,14.6,7.3
"930730501","93073","93","Tremblay-en-France","Bois Saint-Denis 1","931691","9307305","H","00","1",33.8,7.7,14.5,6.7
"930730101","93073","93","Tremblay-en-France","Centre Activite Charles de Gaulle","931671","9307301","A","00","3",37.6,9.9,8.8,5
"930730502","93073","93","Tremblay-en-France","Bois Saint-Denis 2","931691","9307305","H","00","1",35.4,8.4,11.1,4.5
"930740102","93074","93","Vaujours","Vieux Pays Carrieres","ZZZZZZ","9307401","H","00","4",33.8,10.1,11.1,5.4
"930740101","93074","93","Vaujours","Vert Galant Grand Cerf","ZZZZZZ","9307401","H","00","4",33.3,9.5,11.3,6.3
"930770107","93077","93","Villemomble","Carette_Eglise","931731","9307701","H","00","1",28.7,9.8,17.5,11.2
"930770102","93077","93","Villemomble","Coquetiers Gallieni","931711","9307701","H","00","1",30.9,9.4,9.5,6.4
"930770108","93077","93","Villemomble","Trois Freres","931731","9307701","H","00","1",34.5,9.3,16,8.8
"930770106","93077","93","Villemomble","Centre Ville","931731","9307701","H","00","1",29.9,7.2,15.2,9.7
"930770103","93077","93","Villemomble","Marnaudes","931721","9307701","H","00","1",40.3,9.8,9,4.5
"930770104","93077","93","Villemomble","Foch_Francois Coppee","931721","9307701","H","00","1",33.5,8.7,15.6,9
"930770105","93077","93","Villemomble","Bondy","931711","9307701","H","00","1",30.9,9.8,15,7.4
"930770110","93077","93","Villemomble","Neuilly Epoque","931741","9307701","H","00","1",28.8,8.1,17.5,8.6
"930770111","93077","93","Villemomble","Benoni Eustache","931741","9307701","H","00","1",38.9,9.3,6.2,4.1
"930770109","93077","93","Villemomble","Mermoz","931741","9307701","H","00","1",32.6,10.9,11.5,5.7
"930770101","93077","93","Villemomble","Allee de la Tour","931711","9307701","H","00","1",32.6,8.8,15.4,9.5
"930770112","93077","93","Villemomble","Plateau d'Avron","931721","9307701","H","00","1",30.3,6.7,14.6,5.4
"930780108","93078","93","Villepinte","Se Picasso","931771","9307801","H","00","2",44.5,8.1,5.4,1.6
"930780103","93078","93","Villepinte","No Mairie","931761","9307801","H","00","1",33.2,9.7,18,12.2
"930780109","93078","93","Villepinte","Se Pasteur","931771","9307801","H","00","2",45.7,10,5,1.5
"930780106","93078","93","Villepinte","Ne Hopiptal","931751","9307801","H","00","1",39.3,8.3,11.2,4.9
"930780107","93078","93","Villepinte","So Marche","931771","9307801","H","00","2",35.9,7.9,12.3,6.2
"930780104","93078","93","Villepinte","Ne Mousseaux","931761","9307801","H","00","1",42.4,16.7,5,1.4
"930780105","93078","93","Villepinte","Ne Parc","931751","9307801","H","00","1",39.3,9.1,7.5,2.8
"930780110","93078","93","Villepinte","Se Roseraie","931761","9307801","H","00","1",35.9,13.6,6.8,1.6
"930780111","93078","93","Villepinte","Se Zonedac","931781","9307801","H","00","1",35.7,9.5,13.4,4.9
"930780116","93078","93","Villepinte","Su Gare","931781","9307801","H","00","1",30.1,11.1,14.6,5.4
"930780112","93078","93","Villepinte","Se Europe","931781","9307801","H","00","1",45.7,9,7.8,2.1
"930780101","93078","93","Villepinte","No Expo","931751","9307801","A","00","3",47.6,23.8,2.9,0
