"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","DEC_TP6013","DEC_MED13"
"930070116","93007","93","Le Blanc-Mesnil","Iris14","930291","9300701","H","00","1","30,7",17198
"930070111","93007","93","Le Blanc-Mesnil","Iris9","930281","9300701","H","00","1","31,4",17624
"930070118","93007","93","Le Blanc-Mesnil","Iris17","930301","9300701","H","00","1","41,0",14140
"930070113","93007","93","Le Blanc-Mesnil","Iris11","930271","9300701","H","00","1","26,4",19543
"930070114","93007","93","Le Blanc-Mesnil","Iris12","930271","9300701","H","00","1","39,9",14452
"930070112","93007","93","Le Blanc-Mesnil","Iris10","930281","9300701","H","00","1","29,6",19352
"930080101","93008","93","Bobigny","Les Vignes 1","930311","9300801","H","00","1","43,5",13198
"930080112","93008","93","Bobigny","Prefecture 2","930331","9300801","H","00","3","51,1",11711
"930080113","93008","93","Bobigny","Prefecture 3","930331","9300801","H","00","3","58,4",10658
"930080114","93008","93","Bobigny","Prefecture 4","930341","9300801","H","00","1","59,9",10312
"930080115","93008","93","Bobigny","Bourse du Travail 2","930321","9300801","H","00","1","50,2",12022
"930080102","93008","93","Bobigny","Bourse du Travail 1","930351","9300801","H","00","1","34,7",15658
"930080103","93008","93","Bobigny","Les Vignes 2","930311","9300801","H","00","1","62,4",9858
"930080109","93008","93","Bobigny","Edouard Vaillant 4","930361","9300801","H","00","1","66,5",8918
"930080110","93008","93","Bobigny","Edouard Vaillant 5","930351","9300801","H","00","1","44,6",12910
"930080111","93008","93","Bobigny","Prefecture 1","930341","9300801","H","00","1","52,1",11458
"930080116","93008","93","Bobigny","Bourse du Travail 3","930341","9300801","H","00","1","",13274
"930080117","93008","93","Bobigny","Bourse du Travail 4","930321","9300801","H","00","1","62,6",9608
"930080104","93008","93","Bobigny","Les Vignes 3","930311","9300801","H","00","1","44,2",13010
"930080106","93008","93","Bobigny","Edouard Vaillant 1","930351","9300801","H","00","1","39,3",14964
"930080107","93008","93","Bobigny","Edouard Vaillant 2","930361","9300801","H","00","1","42,6",14380
"930080108","93008","93","Bobigny","Edouard Vaillant 3","930361","9300801","H","00","2","70,5",8394
"930080118","93008","93","Bobigny","Prefecture 5","930331","9300801","H","00","3",,
"930080119","93008","93","Bobigny","Les Vignes 4","930321","9300801","H","00","2","46,3",12798
"930080120","93008","93","Bobigny","Les Vignes 5","930311","9300801","H","00","2","45,7",12660
"930100108","93010","93","Bondy","Le Parc du Chateau","930381","9301001","A","00","3",,
"930100102","93010","93","Bondy","La Terre Saint-Blaise","930371","9301001","H","00","1",,
"930100201","93010","93","Bondy","Le Mainguy","930401","9301002","H","00","1","42,3",14866
"930100106","93010","93","Bondy","Les Merisiers","930381","9301001","H","00","2","59,2",9792
"930100107","93010","93","Bondy","La Noue Caillet","930381","9301001","H","00","2","49,7",12154
"930100402","93010","93","Bondy","La Martraye","930391","9301004","H","00","1","52,2",11380
"930100103","93010","93","Bondy","Les Confins d'Aulnay","930371","9301001","H","00","1","68,7",8910
"930100104","93010","93","Bondy","Suzanne Buisson","930371","9301001","H","00","1","59,5",10648
"930100105","93010","93","Bondy","Le Chateau Gobillon","930381","9301001","H","00","1","42,2",14284
"930100202","93010","93","Bondy","Le Centre Ville","930391","9301002","H","00","1","31,5",17453
"930100403","93010","93","Bondy","Les Fleches","930411","9301004","H","00","1","55,4",10638
"930100404","93010","93","Bondy","La Ferme","930411","9301004","H","00","1","34,5",16290
"930100405","93010","93","Bondy","Fosse de la Regale","930411","9301004","H","00","1","33,9",17266
"930100101","93010","93","Bondy","La Flamiche","930371","9301001","H","00","1","40,5",13992
"930100303","93010","93","Bondy","Le Vieux Chateau","930391","9301003","H","00","1","30,3",18019
"930100304","93010","93","Bondy","Le Saule Blanc","930391","9301003","H","00","1","54,7",11058
"930100305","93010","93","Bondy","Les Courts Sillons","930421","9301003","H","00","1","35,2",17712
"930100401","93010","93","Bondy","Les Friches","930421","9301004","H","00","1","36,4",16184
"930100301","93010","93","Bondy","La Mare à la Veuve","930401","9301003","H","00","1","18,2",23424
"930100302","93010","93","Bondy","La Remise à Jorelle","930421","9301003","H","00","1","34,3",16908
"930100203","93010","93","Bondy","Le Champart","930391","9301002","H","00","1","31,2",18754
"930100204","93010","93","Bondy","Le Moulin à Vent","930401","9301002","H","00","1","36,8",15506
"930130101","93013","93","Le Bourget","Parcexpo","930431","9301301","A","00","3",,
"930130102","93013","93","Le Bourget","Stade Eglise","930431","9301301","H","00","1","",14794
"930130107","93013","93","Le Bourget","Bienvenue Rigaud","930441","9301301","H","00","1","42,9",14474
"930130103","93013","93","Le Bourget","Baudouin Republique","930431","9301301","H","00","1","35,8",16426
"930130104","93013","93","Le Bourget","Guynemer Gai Logis","930431","9301301","H","00","1","43,0",13658
"930130105","93013","93","Le Bourget","l'Etang","930441","9301301","H","00","1","37,7",16082
"930130106","93013","93","Le Bourget","Gare","930441","9301301","H","00","1","38,3",15378
"930140106","93014","93","Clichy-sous-Bois","Iris 5","930451","9301401","H","00","2","49,0",12329
"930140103","93014","93","Clichy-sous-Bois","Iris 2","930461","9301401","H","00","3","72,6",8344
"930140104","93014","93","Clichy-sous-Bois","Iris 3","930471","9301401","H","00","1","72,1",8142
"930140105","93014","93","Clichy-sous-Bois","Iris 4","930461","9301401","H","00","3","75,2",7890
"930140101","93014","93","Clichy-sous-Bois","Parc Departemental","930461","9301401","D","00","3",,
"930140102","93014","93","Clichy-sous-Bois","Iris 1","930461","9301401","H","00","3",,
"930140107","93014","93","Clichy-sous-Bois","Iris 6","930481","9301401","H","00","1","30,0",18801
"930140108","93014","93","Clichy-sous-Bois","Iris 7","930481","9301401","H","00","1","28,3",18970
"930140113","93014","93","Clichy-sous-Bois","Iris 12","930481","9301401","H","00","1","59,1",10064
"930140109","93014","93","Clichy-sous-Bois","Iris 8","930471","9301401","H","00","1","86,0",6406
"930140110","93014","93","Clichy-sous-Bois","Iris 9","930471","9301401","H","00","2","73,0",7582
"930140111","93014","93","Clichy-sous-Bois","Iris 10","930451","9301401","H","00","2","70,8",8088
"930140112","93014","93","Clichy-sous-Bois","Iris 11","930451","9301401","H","00","2","37,0",16128
"930150000","93015","93","Coubron","Coubron (commune non irisée)","ZZZZZZ","9301500","Z","00","5",,
"930270103","93027","93","La Courneuve","Mairie","930511","9302701","H","00","1","49,8",12168
"930270104","93027","93","La Courneuve","Convention","930511","9302701","H","00","1","51,9",11672
"930270105","93027","93","La Courneuve","Anatole France","930521","9302701","H","00","1","46,4",12748
"930270109","93027","93","La Courneuve","Francs Tireurs Zola","930511","9302701","H","00","1","48,3",12496
"930270101","93027","93","La Courneuve","Zone Industrielle","930511","9302701","A","00","3",,
"930270102","93027","93","La Courneuve","Parc Departemental","930491","9302701","D","00","3",,
"930270111","93027","93","La Courneuve","La Tour","930501","9302701","H","00","2","69,2",8832
"930270117","93027","93","La Courneuve","Rateau","930521","9302701","H","00","1","48,7",12288
"930270118","93027","93","La Courneuve","P v Couturier","930521","9302701","H","00","1","56,2",10700
"930270119","93027","93","La Courneuve","Moulin Neuf","930501","9302701","H","00","1","55,1",10838
"930270113","93027","93","La Courneuve","6 Routes","930491","9302701","H","00","1","53,4",11387
"930270114","93027","93","La Courneuve","Verlaine","930491","9302701","H","00","1","59,1",10227
"930270110","93027","93","La Courneuve","Braque Orme Seul","930501","9302701","H","00","1","69,3",8632
"930270115","93027","93","La Courneuve","Quinet Cachin","930491","9302701","H","00","1","59,2",9973
"930290904","93029","93","Drancy","Paris Campagne 4","930561","9302909","H","00","1","35,6",16212
"930290301","93029","93","Drancy","La Muette 1","930531","9302903","H","00","1","33,3",17150
"930290201","93029","93","Drancy","Les Oiseaux 1","930551","9302902","H","00","1","34,5",17342
"930290202","93029","93","Drancy","Les Oiseaux 2","930551","9302902","H","00","1","25,9",19752
"930290101","93029","93","Drancy","Economie 1","930561","9302901","H","00","1","45,3",13814
"930290102","93029","93","Drancy","Economie 2","930561","9302901","H","00","1","31,6",18950
"930290603","93029","93","Drancy","Vieux Drancy 3","930571","9302906","H","00","1","31,8",17906
"930290203","93029","93","Drancy","Les Oiseaux 3","930551","9302902","H","00","1","29,6",18920
"930290701","93029","93","Drancy","Petit Drancy 1","930601","9302907","H","00","1","44,7",13424
"930290702","93029","93","Drancy","Petit Drancy 2","930601","9302907","H","00","1","56,7",10404
"930290302","93029","93","Drancy","La Muette 2","930531","9302903","H","00","2","34,0",16979
"930290604","93029","93","Drancy","Vieux Drancy 4","930591","9302906","H","00","1","27,0",19330
"930290503","93029","93","Drancy","La Mare 3","930541","9302905","H","00","1","29,3",18000
"930290601","93029","93","Drancy","Vieux Drancy 1","930571","9302906","H","00","1","39,1",14684
"930290602","93029","93","Drancy","Vieux Drancy 2","930571","9302906","H","00","1","36,8",15158
"930290703","93029","93","Drancy","Petit Drancy 3","930601","9302907","H","00","1","29,9",18418
"930290401","93029","93","Drancy","Village Parisien 1","930531","9302904","H","00","1","35,3",15686
"930290402","93029","93","Drancy","Village Parisien 2","930541","9302904","H","00","2","45,7",12890
"930290403","93029","93","Drancy","Village Parisien 3","930531","9302904","H","00","1","39,6",14054
"930290501","93029","93","Drancy","La Mare 1","930541","9302905","H","00","1","26,9",18296
"930290502","93029","93","Drancy","La Mare 2","930541","9302905","H","00","1","29,9",18576
"930290901","93029","93","Drancy","Paris Campagne 1","930591","9302909","H","00","1","30,4",18083
"930290902","93029","93","Drancy","Paris Campagne 2","930591","9302909","H","00","1","45,7",13192
"930290903","93029","93","Drancy","Paris Campagne 3","930591","9302909","H","00","1","36,5",16382
"930290803","93029","93","Drancy","l'Avenir Parisien 3","930581","9302908","H","00","1","",13226
"930290704","93029","93","Drancy","Petit Drancy 4","930601","9302907","H","00","1","35,9",16204
"930290801","93029","93","Drancy","l'Avenir Parisien 1","930581","9302908","H","00","1","55,6",11200
"930290802","93029","93","Drancy","l'Avenir Parisien 2","930581","9302908","H","00","1","52,1",11628
"930290804","93029","93","Drancy","l'Avenir Parisien 4","930581","9302908","A","00","3",,
"930300102","93030","93","Dugny","Iris No 0102","ZZZZZZ","9303001","H","00","Z","36,4",15386
"930300104","93030","93","Dugny","Iris No 0104","ZZZZZZ","9303001","H","00","Z","43,7",13700
"930300103","93030","93","Dugny","Iris No 0103","ZZZZZZ","9303001","H","00","Z","53,8",11366
"930300101","93030","93","Dugny","Iris No 0101","ZZZZZZ","9303001","H","00","Z","39,6",14980
"930310103","93031","93","Épinay-sur-Seine","Iris 3","930631","9303101","H","00","1","59,5",10308
"930310101","93031","93","Épinay-sur-Seine","Iris 1","930631","9303101","H","00","1","42,5",13528
"930310403","93031","93","Épinay-sur-Seine","Iris 14","930651","9303104","H","00","1","39,4",14819
"930310404","93031","93","Épinay-sur-Seine","Iris 15","930641","9303104","H","00","1","53,5",11421
"930310102","93031","93","Épinay-sur-Seine","Iris 2","930631","9303101","H","00","1","",11931
"930310301","93031","93","Épinay-sur-Seine","Iris 8","930611","9303103","H","00","1","57,9",10348
"930310302","93031","93","Épinay-sur-Seine","Iris 9","930611","9303103","H","00","1","59,8",10346
"930310303","93031","93","Épinay-sur-Seine","Iris 10","930611","9303103","H","00","1","47,3",12562
"930310304","93031","93","Épinay-sur-Seine","Iris 11","930661","9303103","H","00","1","46,9",12786
"930310401","93031","93","Épinay-sur-Seine","Iris 12","930651","9303104","H","00","1","54,5",11342
"930310402","93031","93","Épinay-sur-Seine","Iris 13","930641","9303104","H","00","1","39,3",15062
"930310502","93031","93","Épinay-sur-Seine","Iris 18","930641","9303105","H","00","1","35,4",16198
"930310601","93031","93","Épinay-sur-Seine","Iris 19","930621","9303106","H","00","1","26,3",19936
"930310405","93031","93","Épinay-sur-Seine","Iris 16","930651","9303104","H","00","2","",11265
"930310501","93031","93","Épinay-sur-Seine","Iris 17","930661","9303105","H","00","1","44,6",13696
"930310104","93031","93","Épinay-sur-Seine","Iris 4","930661","9303101","H","00","2","34,9",17226
"930310202","93031","93","Épinay-sur-Seine","Iris 6","930621","9303102","H","00","1","31,4",17336
"930310203","93031","93","Épinay-sur-Seine","Iris 7","930621","9303102","H","00","1","25,6",20850
"930310201","93031","93","Épinay-sur-Seine","Iris 5","930621","9303102","H","00","1","25,4",19704
"930320108","93032","93","Gagny","Iris No 0108","930681","9303201","H","00","1","10,6",25400
"930320103","93032","93","Gagny","Iris No 0103","930671","9303201","H","00","1","15,0",24418
"930320109","93032","93","Gagny","Iris No 0109","930671","9303201","H","00","1","14,9",25686
"930320106","93032","93","Gagny","Iris No 0106","930701","9303201","H","00","1","",14834
"930320107","93032","93","Gagny","Iris No 0107","930701","9303201","H","00","1","45,9",12846
"930320104","93032","93","Gagny","Iris No 0104","930681","9303201","H","00","1","28,4",18228
"930320105","93032","93","Gagny","Iris No 0105","930681","9303201","H","00","1","19,4",23956
"930320110","93032","93","Gagny","Iris No 0110","930691","9303201","H","00","1","12,1",25882
"930320111","93032","93","Gagny","Iris No 0111","930711","9303201","H","00","1","10,2",25842
"930320116","93032","93","Gagny","Iris No 0116","930711","9303201","H","00","1","",11806
"930320117","93032","93","Gagny","Iris No 0117","930711","9303201","H","00","1","15,6",24586
"930320101","93032","93","Gagny","Iris No 0101","930671","9303201","H","00","1","31,9",16736
"930320102","93032","93","Gagny","Iris No 0102","930671","9303201","H","00","1","16,1",24802
"930320115","93032","93","Gagny","Iris No 0115","930701","9303201","H","00","1","9,5",26094
"930320112","93032","93","Gagny","Iris No 0112","930691","9303201","H","00","1","26,6",19996
"930320113","93032","93","Gagny","Iris No 0113","930691","9303201","H","00","1","18,3",23544
"930320114","93032","93","Gagny","Iris No 0114","930701","9303201","H","00","1","",26994
"930330103","93033","93","Gournay-sur-Marne","Iris No 0103","ZZZZZZ","9303301","H","00","4",,
"930330101","93033","93","Gournay-sur-Marne","Iris No 0101","ZZZZZZ","9303301","H","00","4",,
"930330102","93033","93","Gournay-sur-Marne","Iris No 0102","ZZZZZZ","9303301","H","00","4",,
"930390103","93039","93","L'Île-Saint-Denis","Sud","ZZZZZZ","9303901","H","00","4",,
"930390102","93039","93","L'Île-Saint-Denis","Centre","ZZZZZZ","9303901","H","00","4",,
"930390101","93039","93","L'Île-Saint-Denis","Nord","ZZZZZZ","9303901","H","00","4",,
"930450107","93045","93","Les Lilas","Jalancloud","930731","9304501","H","00","2","16,9",24698
"930450108","93045","93","Les Lilas","Villegranges","930721","9304501","H","00","1","24,3",22758
"930450101","93045","93","Les Lilas","l'Avenir","930731","9304501","H","00","1","17,6",26012
"930450106","93045","93","Les Lilas","Croix de l'Epinette","930741","9304501","H","00","1","18,9",23634
"930450105","93045","93","Les Lilas","Les Sentes","930741","9304501","H","00","1","35,3",16238
"930450102","93045","93","Les Lilas","Convention","930731","9304501","H","00","2","16,8",24365
"930450109","93045","93","Les Lilas","La Mairie","930721","9304501","H","00","1","19,7",25102
